# BEAST v1.7.4, r5154
# Generated Mon Apr 27 15:01:43 BST 2015 [seed=1430143301943]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu_Rep6.treeLikelihood	CP2.Flu_Rep6.treeLikelihood	CP3.Flu_Rep6.treeLikelihood	skyline
765000	-4603.11028745286	-224.07989719095823	-4379.030390261902	1250.3399255032223	6067.436420822987	3295.4302014971922	3595.918025446199	3175.4633054144633	2725.913752615337	2.0	7.0	1.0	4.0	6.0	8.24322111141334	0.6290579779532101	0.5565063783255912	1.8144356437211961	1.9845228694240585E-5	-1237.5456072411473	-1191.4123707267374	-1950.0724122940167	-176.82224592844761
766000	-4606.32834357442	-227.82606142547934	-4378.50228214894	976.4359796719475	40592.25260264214	9311.416459389959	4109.315269194665	1240.6853993234727	513.7372968652771	5.0	2.0	2.0	4.0	7.0	7.97437888076351	0.5597386791478931	0.5646030603249208	1.8756582605271837	2.0547344115760784E-5	-1235.5737368493492	-1194.2375822417637	-1948.6909630578277	-178.55703048070004
767000	-4597.3824488544415	-214.8398755677713	-4382.542573286671	911.1155494840784	14614.231256119338	7565.559840966357	2820.0139519306435	1826.0767044164986	202.80582572958738	1.0	5.0	1.0	10.0	3.0	8.925734941659249	0.699308484861461	0.6095289617271065	1.69116255341143	2.8291832656746914E-5	-1237.1070419907194	-1197.3569274961653	-1948.078603799786	-167.4366202415894
768000	-4600.4883014486495	-218.9994349737394	-4381.4888664749105	1185.963294349553	7908.704356832892	3522.150972943136	4533.349354497265	1778.9164202023867	528.8244548889134	2.0	1.0	4.0	10.0	3.0	8.838948812267532	0.618990373214209	0.6220857037189222	1.7589239230668665	1.8702487416625817E-5	-1236.8446405453578	-1196.029845491528	-1948.614380438025	-172.37689730842828
769000	-4605.076888981635	-224.63259185437866	-4380.4442971272565	1206.8243918749517	6200.931888938774	5573.596891013695	11640.48297128986	3480.94213801411	406.3103629836767	2.0	1.0	3.0	11.0	3.0	10.143146138377379	0.4756983625785053	0.5861230913245541	1.9381785460969385	2.05632468332602E-5	-1239.8195738220454	-1193.6543316693383	-1946.9703916358733	-175.30468690414
770000	-4599.267672262491	-215.84452224920113	-4383.42315001329	913.9715623712747	4984.431770677084	4089.916335750457	3632.5635556158077	907.6049493341516	396.7285264033673	8.0	1.0	1.0	6.0	4.0	9.087153850140352	0.6708425398466382	0.5666635752847413	1.7624938848686185	2.5048875234364497E-5	-1242.5094935007503	-1196.4510194665231	-1944.4626370460169	-170.88904624994345
771000	-4583.160691842161	-205.1758975806684	-4377.984794261492	710.9810672262134	6513.348123420019	9078.93534928873	2045.1974572720987	654.1345496462628	494.8975640253861	1.0	4.0	1.0	10.0	4.0	8.323305103939925	0.6882154300070006	0.49323378274859975	1.8185507872443976	3.232299398098169E-5	-1236.0195867258144	-1198.4632423437702	-1943.5019651919079	-159.57777241842098
772000	-4590.163086415044	-201.38759003343577	-4388.775496381608	548.1737532420791	2861.90325095794	3152.192888591143	1002.4095739106482	700.3025859029071	287.8846795409481	1.0	4.0	4.0	9.0	2.0	9.289174596645292	0.6202771027285305	0.6528495699804571	1.7268733272910102	3.707110358852929E-5	-1238.9580844909824	-1195.935363373122	-1953.882048517503	-159.19358632177668
773000	-4571.123367924214	-185.89412510005312	-4385.229242824161	282.7686876313834	1703.122424610618	2533.990549957844	483.60174366514	478.9436572389744	352.48901201432665	2.0	3.0	3.0	4.0	8.0	9.647058053075193	0.5662254527196813	0.5919038025686373	1.8418707447116793	7.9414635193536E-5	-1239.8552757854538	-1198.1158942413124	-1947.2580727973948	-145.15160411690695
774000	-4580.825286636971	-203.83213303909588	-4376.993153597876	659.4498027577642	4476.886582007574	6202.068592032901	712.5394958081778	287.97665587065245	554.2043075090955	2.0	3.0	3.0	6.0	6.0	10.42163202598278	0.6141975606795815	0.5142928095198683	1.871509629800548	3.446797338604753E-5	-1236.9516271598432	-1192.7266005086676	-1947.3149259293646	-159.8816578881135
