# BEAST v1.7.4, r5154
# Generated Mon Apr 27 15:01:44 BST 2015 [seed=1430143303380]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
73000	-4443.187815477722	-74.87850803365797	-4368.309307444064	10.876421705796938	338.1272070554413	14.577865724093993	3.681376111058116	4.2265103966612045	2.7082026199502143	1.0	9.0	1.0	3.0	6.0	8.143874195002459	0.6479590976819749	0.6014916586795828	1.7505492436384442	0.003629252712675731	-1235.1497862178464	-1193.268081808903	-1939.891439417314	-53.62573999071935
74000	-4435.733199940764	-70.64159171726986	-4365.091608223494	12.212255569755536	68.05444221616531	9.371629856840658	3.361913257357825	2.9099795978700222	2.1131472289316835	2.0	3.0	5.0	4.0	6.0	10.372019225492537	0.6780113579566146	0.5256471384035801	1.7963415036398074	0.002918162197597476	-1234.333568043061	-1193.7219098684166	-1937.0361303120171	-53.255334777799476
75000	-4439.012558785977	-70.85461030752856	-4368.157948478448	10.182335924904782	149.32887971279607	11.346464131540008	4.092324780437285	3.9888640653723026	1.7851584177388427	3.0	2.0	1.0	5.0	9.0	9.195360655964667	0.6293362576578783	0.6264442951887821	1.7442194471533417	0.003175696348503574	-1236.8439032435608	-1194.1869717345585	-1937.1270735003288	-51.543176563157594
76000	-4436.551745197519	-71.48530595157946	-4365.066439245939	11.595900189062634	219.0675281127519	7.339788877689806	3.251809847060324	4.181817302863954	1.0163249155849876	2.0	5.0	1.0	7.0	5.0	9.651051095967464	0.5803710365849698	0.5976034449304048	1.8220255184846272	0.0031789564512956464	-1234.6489863383658	-1194.4040687005258	-1936.013384207048	-51.83063691076034
77000	-4431.443273609608	-72.92554545953175	-4358.517728150076	12.883474979713684	55.88762125089157	7.891372551161017	8.684415839368512	3.799148173689842	1.30255623616664	2.0	7.0	1.0	3.0	7.0	8.781195288188536	0.6121421613662927	0.5794731096403102	1.808384728993399	0.0028074788063193403	-1233.0403314681864	-1192.5104348888144	-1932.9669617930754	-55.12215217013236
78000	-4439.134713425509	-74.16164636080356	-4364.973067064706	12.520757326807082	115.78076999098151	12.423276064039543	6.008261162845564	3.5943349245133263	1.263168168214199	1.0	9.0	2.0	3.0	5.0	10.710049005284127	0.5888661619297683	0.48549936059750987	1.9256344774727236	0.0027467201699171552	-1231.529693337159	-1193.2809084735388	-1940.1624652540083	-55.15440617511619
79000	-4437.067171381725	-72.31801930401363	-4364.749152077711	11.026545820836104	56.12071355432733	12.605949990281937	14.081087960441144	3.116341907664579	1.6877627441337872	1.0	6.0	2.0	7.0	4.0	9.895503686069555	0.5773475209641311	0.6093756886757113	1.8132767903601594	0.002920830200905606	-1233.549920247746	-1191.1355288094294	-1940.063703020536	-53.550727668187996
80000	-4436.596165420698	-68.08625491238814	-4368.509910508309	10.586041078062022	31.88875489034751	11.263375160951307	3.618684347471506	1.6505129953970397	1.6169051761889837	3.0	7.0	3.0	1.0	6.0	9.895503686069555	0.6139825985264611	0.5085118281895139	1.877505573284027	0.0033793703874560113	-1232.448870083325	-1192.8092799754943	-1943.2517604494894	-52.55068079530797
81000	-4445.874143432511	-70.46734935720953	-4375.406794075301	12.9858034414861	44.06349500679486	5.0756493252112	0.813463397493169	1.779629505160681	3.068433755766868	2.0	11.0	2.0	4.0	1.0	5.832340158065214	0.672832319529628	0.5867281222979099	1.740439558172464	0.0026977999383182277	-1235.469587505976	-1196.328970810817	-1943.6082357585085	-54.950887826904854
82000	-4437.787756995432	-75.16031192801145	-4362.62744506742	11.495612153552672	595.22824941555	8.693742449179132	0.9665583617995558	0.7276265645734857	0.5576777529835552	2.0	11.0	3.0	1.0	3.0	7.5422440703116305	0.5430293351925853	0.5730399357261217	1.8839307290812952	0.0032822056208423123	-1234.4051973111923	-1192.835982279567	-1935.3862654766608	-56.906259835064866
83000	-4440.871956390769	-68.61973886596846	-4372.2522175248005	10.485569741469504	21.01850484913748	11.035927098498158	1.7422426173967145	1.6711137869957138	1.401044100634533	6.0	7.0	1.0	4.0	2.0	8.0822997177904	0.6564565765719249	0.49288683697182745	1.8506565864562499	0.0036135524366962967	-1235.9954045360737	-1196.3900969392648	-1939.8667160494622	-54.48894528330885
84000	-4431.066034813985	-67.34393500488261	-4363.7220998091025	11.255157850103771	52.7906590868537	5.755034634853466	2.270989680562013	1.0453397873802386	0.89022999540948	4.0	8.0	6.0	1.0	1.0	9.122757846672828	0.5862415692506231	0.5468080248820868	1.8669504058672926	0.0035025185555945183	-1233.592258476371	-1193.718118548762	-1936.4117227839697	-52.77031694010442
85000	-4448.280162773081	-77.42550411267365	-4370.854658660408	11.376833765043846	508.51288963324623	11.01477170615763	1.791912861475986	3.576071405643891	1.9635764508416582	2.0	11.0	4.0	1.0	2.0	11.192863885347416	0.7058774081654673	0.6135855915988255	1.6805370002357096	0.0029657566646862244	-1237.3683646207323	-1190.6413471299788	-1942.844946909697	-55.561357139924326
86000	-4445.042864256687	-75.118848421445	-4369.924015835241	11.324707357858381	125.61867271873828	7.38146515950528	1.8801844947316089	3.2997793745399755	5.024980707453388	1.0	12.0	4.0	2.0	1.0	9.774366937834294	0.4663923766598319	0.6693624905478034	1.864245132792367	0.0033414170394527507	-1237.4506427695972	-1191.9310089579044	-1940.5423641077393	-55.75705492163217
87000	-4445.606744202493	-75.86494735925771	-4369.7417968432355	11.277033996864267	745.9876547170101	11.944780642893615	1.5794541778141131	0.5470040583038092	1.8005368760929374	1.0	10.0	7.0	1.0	1.0	8.473485262243441	0.6922078575740716	0.624913289654187	1.682878852771744	0.0028263621063829877	-1232.3132073648515	-1187.6466949910866	-1949.7818944872977	-54.3783127452045
88000	-4437.695020344243	-72.53561691417879	-4365.159403430064	12.10077876580785	50.072632250061645	5.580309567335992	2.4931660350430485	1.0611893311654388	3.33861195465464	1.0	9.0	7.0	2.0	1.0	9.073158572959978	0.6495961382680024	0.528704213054756	1.821699648677244	0.0030753421776122626	-1231.887847759294	-1189.003283998431	-1944.268271672339	-55.6811926520787
89000	-4436.452629742872	-73.43801869499039	-4363.014611047882	12.041071394603193	24.789237010148796	8.089914271335264	3.931079180950317	3.160443218380853	1.5387235358649822	3.0	5.0	9.0	1.0	2.0	9.026399683753024	0.6524644602047442	0.6227269344390302	1.7248086053562282	0.0031874444303897085	-1233.5626361948596	-1190.8333143386217	-1938.6186605144007	-58.10369746372632
90000	-4442.088952853784	-72.9457457527862	-4369.143207100998	10.432441447062132	93.79233546019196	12.005616091202764	2.395891574292909	2.889153510962604	1.3308173601886264	2.0	6.0	4.0	4.0	4.0	8.357921451946838	0.6155138246132769	0.6457149414553196	1.738771233931406	0.003469319817054748	-1232.9925355154733	-1190.613744120772	-1945.5369274647524	-55.3262062451514
91000	-4427.819147847148	-68.84884372968784	-4358.97030411746	10.494037875579988	26.624131176860732	7.460822674246079	1.5035186789204542	0.8152764097739835	1.7128827620980203	2.0	13.0	3.0	1.0	1.0	8.77115130114192	0.6563696721799097	0.5717527676044418	1.7718775602156507	0.003715830782659871	-1230.110598321338	-1191.571594636314	-1937.2881111598072	-54.775514536916916
92000	-4436.8343911481825	-65.1358328338658	-4371.698558314317	11.110719748510585	32.72257392902487	5.6666268955035655	4.251638222166331	0.6516720454891088	0.674294315616918	3.0	6.0	4.0	6.0	1.0	7.684098657518803	0.7477804809379527	0.5047534726749536	1.747466046387096	0.0035764360236169917	-1237.0688283912473	-1196.229359025758	-1938.4003708973112	-51.25540896237968
93000	-4447.174151219419	-72.41762173466046	-4374.756529484759	10.224650947597766	42.483430177317175	13.189341562239548	4.593983511329808	2.600012675019615	2.8552052374020636	4.0	4.0	4.0	1.0	7.0	7.027267747436571	0.5951334673598299	0.48279135851489685	1.9220751741252755	0.0033714597190402868	-1236.8239875158054	-1191.7261997861556	-1946.2063421827982	-55.58704295512646
94000	-4434.623356367966	-72.81953558209261	-4361.8038207858735	10.597644184469033	18.647880499692505	2.4957587359212443	8.685318686037718	3.2941357349135205	6.832617774948303	4.0	1.0	7.0	6.0	2.0	7.2181664071398295	0.5666061668753027	0.48642229410057014	1.9469715390241293	0.003922001644515426	-1232.4630026395637	-1192.9774991531747	-1936.3633189931354	-54.65577902514232
95000	-4428.3961172602385	-64.80143401407183	-4363.594683246167	11.104713649804479	45.56922266784922	1.5904867587820677	4.714306961414527	1.5516250614635951	0.9467363439207713	5.0	4.0	3.0	4.0	4.0	9.208857155115805	0.5188748040182244	0.5183831974379184	1.9627419985438594	0.00353573100492534	-1235.800750496977	-1195.4503006653345	-1932.3436320838557	-48.55060111638914
96000	-4426.957810972226	-64.41423106260036	-4362.543579909626	9.906235388420232	80.88330975610529	11.201290792745656	1.78713018223218	1.5858921361462752	0.46406645132710256	1.0	10.0	1.0	2.0	6.0	7.238491400535874	0.5541233192631965	0.523410891346222	1.9224657893905839	0.004008854442049496	-1231.0384647180854	-1191.5826817381148	-1939.9224334534258	-48.71296450935372
97000	-4445.291666599	-72.01955699643662	-4373.272109602563	10.48212643195808	1125.7880120521836	6.267691999477475	1.8668519850549414	1.5191299567295642	1.2303248178392352	1.0	8.0	3.0	5.0	3.0	7.066878801657542	0.553671458598548	0.6202816836404998	1.8260468577609545	0.0036868748931062068	-1238.0341003754004	-1192.04128252481	-1943.1967267023529	-51.206814301099065
98000	-4441.635375022555	-78.02658395443393	-4363.608791068122	9.961533245805033	590.0376657564753	34.84555380982806	6.9800988424291806	3.133689627299883	0.6868012792456683	1.0	8.0	4.0	1.0	6.0	8.656347063834561	0.5260810120224788	0.6062903169193641	1.8676286710581593	0.0037228082953732907	-1231.4895614747782	-1190.577524488651	-1941.5417051046925	-55.54423354258584
99000	-4442.639586233583	-64.91962694674825	-4377.719959286835	9.362484918579792	48.211285536776884	7.662029685561848	5.0240854509506505	5.534948348657856	1.1516670267703217	1.0	7.0	1.0	4.0	7.0	9.117894457184736	0.6367269777266401	0.5056874890910042	1.8575855331823576	0.0038795438513943657	-1236.8005656495402	-1194.7756284345032	-1946.143765202791	-47.472206406785325
100000	-4429.973770546721	-66.35707466205706	-4363.616695884664	9.753794239270215	59.170106822003504	11.872303540961644	5.4953426547428075	1.4425471830695835	1.071607926275679	2.0	7.0	2.0	2.0	7.0	9.763144813131289	0.5839629717528491	0.5304343611913734	1.8856026670557795	0.003662853913368992	-1228.6362930029643	-1192.0115318125875	-1942.968871069113	-49.704228025367314
101000	-4435.168212161454	-66.8530703963353	-4368.315141765119	10.168911787061242	36.23321163840104	8.337575736942433	3.873551061317614	1.9386111433104707	1.797972461745004	4.0	7.0	3.0	1.0	5.0	7.992029600342321	0.5553050479228543	0.8194306235717717	1.6252643285053758	0.003339159110965121	-1232.5719413146012	-1192.576058927877	-1943.167141522641	-51.33513132732529
102000	-4436.262283716669	-72.08661451617691	-4364.175669200492	9.923299983683886	10.986068510375627	4.8795057507407	6.056373782260964	2.1523250875585997	0.7803472330277726	6.0	9.0	3.0	1.0	1.0	9.547535155515078	0.5864328125942854	0.49757219414339093	1.9159949932623255	0.0037502960392754485	-1234.455421731212	-1191.6927357478842	-1938.0275117213957	-58.48108989917786
103000	-4431.855907247192	-64.78330145155512	-4367.072605795636	10.746951889184215	29.640167216171548	4.357414694513756	1.4366136699488268	1.8083109629044483	1.8647882205558275	3.0	7.0	6.0	1.0	3.0	9.547535155515078	0.7662004605522336	0.45285555792274257	1.7809439815250259	0.0032842970279959843	-1232.1976979936123	-1196.1656330290177	-1938.7092747730067	-50.555528544109315
104000	-4432.550343072088	-62.524218575973364	-4370.026124496115	10.684158685535191	52.7660998196087	4.628738026249956	4.660181125246749	0.9865128753469634	1.3577471737899285	4.0	3.0	6.0	1.0	6.0	9.570253087255164	0.5899432578381013	0.4760524135562441	1.9340043286056565	0.004034616681359823	-1237.814536000907	-1196.7952889633668	-1935.416299531841	-46.593547094300924
105000	-4426.849802369272	-63.21652107667661	-4363.633281292595	9.112645301603786	9.287766214706357	8.505421040634758	5.61159763353252	1.3237411659867586	0.9005267585003239	6.0	1.0	7.0	1.0	5.0	9.114994880048569	0.5210853402370906	0.4757708995771529	2.0031437601857585	0.004693139050483718	-1232.7055260513753	-1193.3263611356251	-1937.6013941055942	-49.911486745106295
106000	-4439.128928580662	-67.16543563837784	-4371.963492942285	8.477800957616768	23.584955324983078	5.365618983041121	8.489740639637587	6.555274987423565	1.7092270353888728	5.0	7.0	1.0	1.0	6.0	8.300577444374822	0.5962424150341762	0.4885701047170008	1.915187480248825	0.005296522484700658	-1233.70526517532	-1191.7106903796948	-1946.5475373872698	-50.186120854402034
107000	-4439.557394865226	-68.80709700719231	-4370.750297858034	9.139523742727095	50.55100556409892	17.447632133439928	4.40765762110192	3.5483979809477986	3.571229962112195	3.0	3.0	5.0	2.0	7.0	9.837766227704545	0.6915975116045198	0.5429176642952123	1.76548482410027	0.004992079664754047	-1236.7529084989492	-1192.3150789366366	-1941.6823104224486	-50.6566004696748
108000	-4433.021441014546	-62.53269445184834	-4370.488746562698	8.488392721950099	89.75003617544701	8.657124399553657	4.566180210013229	1.893199340729386	0.6397536286279545	1.0	4.0	9.0	3.0	3.0	9.837587472282875	0.6385233977396834	0.5591727375690506	1.8023038646912681	0.004581962757247481	-1235.5387796329176	-1188.609917465877	-1946.3400494639034	-45.56065810949266
109000	-4429.305980100505	-63.692008437526304	-4365.613971662979	9.152130305065892	76.65993080218257	6.809457791067233	5.3623554726905045	2.121028785353548	0.9522040234994389	3.0	1.0	7.0	4.0	5.0	11.451400090223748	0.5438518229041127	0.5151263489685194	1.94102182812737	0.004171285393690886	-1234.354601594956	-1188.4749992822703	-1942.784370785752	-46.504732327833864
110000	-4429.826896213267	-67.29932788970913	-4362.527568323558	9.320765730911164	77.07882244435953	28.652520712085195	6.196892495500058	1.8275372942965724	2.8359889074879088	1.0	2.0	9.0	6.0	2.0	8.741711004266362	0.6465420921513798	0.538824721830103	1.8146331860185192	0.004243954247981726	-1235.595722605228	-1190.3963319243344	-1936.535513793995	-48.22457765774724
111000	-4434.287917820122	-66.21518457058828	-4368.0727332495335	9.242931625292856	81.12812609926148	24.59174903725049	6.403126347733168	1.9762895400581393	1.5876855753067691	1.0	2.0	10.0	6.0	1.0	7.320373143761643	0.6465420921513798	0.538824721830103	1.8146331860185192	0.0041074496150294675	-1234.2095086264917	-1190.715259871775	-1943.1479647512672	-48.01653465138936
112000	-4430.9684966908335	-66.06520037701026	-4364.903296313823	10.0314389084979	64.95077613835944	26.340742608589224	4.183174406708618	1.1114514279632155	0.8998251134235794	1.0	4.0	11.0	1.0	3.0	10.130009930959128	0.6609395316372453	0.5616422950078823	1.7774181733548742	0.003827568374619751	-1235.7325222698657	-1194.3292989822164	-1934.8414750617417	-48.95493498126563
113000	-4431.47097971365	-64.58664793371057	-4366.884331779939	9.729673217784114	20.285118709550368	14.775904557759375	5.195300677390755	0.4155333172744236	0.7156888775073137	4.0	2.0	9.0	3.0	2.0	8.899544257552797	0.5561987370676802	0.6037511114815777	1.8400501514507441	0.003567505124246962	-1234.5260041245297	-1194.4078570921956	-1937.9504705632137	-50.03597498181487
114000	-4429.131548224654	-63.16897127385991	-4365.962576950794	9.773560325653674	23.700994124215853	4.174925017645407	4.4626364591452585	1.0588454449375917	0.6423294551116211	5.0	3.0	7.0	3.0	2.0	9.70546392944672	0.656276637267854	0.4546948125456396	1.8890285501865085	0.003298893793598648	-1232.510349015542	-1196.6684985264837	-1936.7837294087678	-49.494268125975964
115000	-4431.141858131679	-63.7672437474019	-4367.374614384277	10.344665140092406	25.987914599270155	6.80570862587805	1.3445580649423603	0.7694018024831779	0.6076262315560779	5.0	6.0	2.0	5.0	2.0	8.606711672762348	0.6965283342817429	0.5244695689921681	1.7790020967260913	0.0036172475283276777	-1233.8032141039987	-1193.9817102959337	-1939.589689984345	-51.32633750287031
116000	-4428.304721140299	-64.68996860593133	-4363.614752534368	10.263427595568306	41.52992325163266	10.538132859668114	2.3914744060190958	0.7636365214885159	0.36807231629702203	3.0	6.0	4.0	5.0	2.0	8.552197519952912	0.6037838239033699	0.6042873381409862	1.7919288379556464	0.0037355584493097387	-1234.6631453435398	-1190.789740436005	-1938.1618667548223	-50.851705997430386
117000	-4429.024923894326	-65.43718675986432	-4363.587737134461	9.988545607734329	83.13255561700431	7.0425432538572625	5.151653500071055	0.5772186700881552	0.8882087306120987	2.0	8.0	3.0	3.0	4.0	8.552197519952912	0.5540006294629991	0.571735482891545	1.8742638876454583	0.004153374852832432	-1233.6529602538674	-1191.7429468898954	-1938.1918299906988	-48.941334685367735
118000	-4433.516143666297	-69.61281512947491	-4363.903328536821	10.149058995395103	97.41422990018894	7.132917104783198	4.592053456197875	5.518576421421419	0.5724406850008087	2.0	7.0	5.0	1.0	5.0	9.877479384247307	0.6434085272381543	0.5286080943730065	1.8279833783888415	0.0034832576855521554	-1235.0019547607453	-1192.2879155890935	-1936.6134581869828	-50.94494338656041
119000	-4429.629508079045	-66.56894491003933	-4363.060563169006	10.34064426567348	39.66224477877025	3.8670459681997276	4.587182597523035	1.5942613098629674	3.3110918441466866	1.0	1.0	12.0	1.0	5.0	9.004151583994203	0.5038953013873515	0.4874947956992563	2.0086099029133946	0.003865059970446724	-1235.1459068217762	-1192.8885508750507	-1935.0261054721789	-49.960140436103046
120000	-4430.984429384032	-64.9755542580652	-4366.008875125967	10.423311401926352	145.63612587040578	3.161184072793537	7.542084523951089	1.4967102432000543	1.016585972614963	1.0	2.0	11.0	1.0	5.0	8.186370080123051	0.5453327603446522	0.6519721461756008	1.8026950934797494	0.0031491797725905542	-1234.472573769259	-1192.9809556958392	-1938.5553456608693	-46.050937332719144
121000	-4435.991952390992	-70.92762788326252	-4365.06432450773	10.07395204467813	94.30115161455004	24.177585952214283	4.1893875424983404	1.9600282712474006	3.6570877327075544	2.0	1.0	12.0	2.0	3.0	7.43781792141117	0.64215529348101	0.6234372732105558	1.7344074333084367	0.0037689392531360384	-1232.9652614296233	-1191.2958347199908	-1940.8032283581156	-51.773771732416556
