# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:14 BST 2015 [seed=1430153532829]
state	age(GOOSE_SHANTOU_2216_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1490000	0.32496153898091595	-4657.65399086051	-287.9326201996461	-4369.721370660864	8.392353028458546	8.461659634123453	2.8347185679925664	1.4612079717735986	1.2470176070070476	0.8187534471863329	8.0	6.0	2.0	2.0	2.0	11.553814806637174	0.6219750858729202	0.6007808428919853	1.7772440712350852	0.0049124799698287034	-1235.4004627651877	-1192.6884946488049	-1941.6324132468703	-46.953582985845
1491000	0.3088140455141364	-4651.20429961973	-275.8175068687706	-4375.386792750959	8.139196118791416	15.661065366080908	3.3825564045833865	3.4957207900111626	0.8544310524419416	0.09771422013449296	5.0	4.0	4.0	3.0	4.0	8.375553430912236	0.5803492486797643	0.6273488850820688	1.7923018662381578	0.004604880678432519	-1234.4548246841725	-1190.802676926682	-1950.1292911401047	-34.01024900123937
1492000	0.7670496162367328	-4657.724144325669	-288.70047697628524	-4369.023667349384	8.335445502470474	37.33252075068464	0.8130569951344291	2.6563155362528557	2.1469190394154842	1.1015286606025247	3.0	1.0	6.0	6.0	4.0	9.126157014377979	0.7249094002291565	0.5703173015626047	1.7047732982082295	0.005707822481646429	-1236.9405238520583	-1193.3072801787355	-1938.7758633185897	-42.84691697348894
1493000	0.32497375699601516	-4649.962266904001	-282.4285890717898	-4367.533677832211	8.315273898694766	12.938623011148247	6.270503157103833	3.1849296821533835	1.2430520724277967	0.3767013339443165	4.0	1.0	6.0	7.0	2.0	8.863856694696135	0.6225215921936144	0.49880814129064405	1.8786702665157324	0.005382013629082855	-1232.5058493537047	-1191.6007275910788	-1943.427100887428	-39.969913203211114
1494000	0.1442700932740011	-4655.099170706758	-285.4415082425165	-4369.657662464241	8.50475572488243	12.941168609737844	1.6160079404194976	1.8798057305044278	0.9239104005405591	1.7323953229227256	8.0	3.0	3.0	5.0	1.0	8.502886545581422	0.5565147637528596	0.6492305046409735	1.794254731606158	0.00545538638618439	-1235.893642507671	-1193.0603800785375	-1940.7036398780326	-43.235104075811854
1495000	0.29622221192165954	-4657.329829956439	-291.25536400392133	-4366.074465952518	8.879257182581991	7.7431884065615275	7.40370065607038	4.586253293316197	1.130873408656938	1.198548821084684	10.0	4.0	1.0	4.0	1.0	7.041745617585303	0.5927489707367576	0.5442074940451266	1.8630435352181067	0.0049725124788094375	-1233.9570380281425	-1193.9130555677407	-1938.2043723566346	-48.421304696923244
1496000	0.5155735773579919	-4659.749285685829	-289.8736521724488	-4369.87563351338	8.633342968115105	27.199059699061067	12.264995381089218	6.338025283199676	1.4910663504894581	0.48551766837022203	2.0	4.0	6.0	2.0	6.0	8.976369060050525	0.5147402825608287	0.5022658880156977	1.9829938294234641	0.005375388235564914	-1235.0816375945242	-1190.7030477446328	-1944.0909481742228	-44.53280773846277
1497000	0.3786333225761638	-4651.922934494573	-287.77931696514844	-4364.143617529425	8.40036635900656	31.429526936292635	10.893270547468255	2.6414867102879853	3.286137860520748	0.6257784796351247	3.0	2.0	4.0	4.0	7.0	8.506259220670918	0.534007105532531	0.5088649749085133	1.957127919558946	0.004820325364903284	-1232.822828984216	-1189.9645752139027	-1941.356213331306	-41.91174985847966
1498000	0.17539795963002627	-4657.758503140504	-291.51804181608355	-4366.240461324421	8.813115414328527	11.015711189513043	8.397911051565803	5.289441601874409	1.1330403964660518	0.7629691391977862	4.0	4.0	3.0	4.0	5.0	12.59143355266625	0.5548665275694963	0.580430649010565	1.864702823419929	0.0051162221252221895	-1234.111462753427	-1194.663048340385	-1937.4659502306088	-47.72947070225282
1499000	0.9457993851855513	-4660.793918446566	-295.2076657426534	-4365.586252703913	9.45202250140413	33.53766111069621	17.185465205615337	7.779890350511357	5.106174008337254	1.6957640158657972	1.0	3.0	9.0	1.0	6.0	10.309270808559317	0.6868919912607782	0.5561098666359094	1.7569981421033025	0.004961608257940503	-1239.007410954674	-1191.7720655409782	-1934.8067762082603	-47.111163036107115
1500000	0.4718914290137288	-4656.539803772679	-289.7309753189252	-4366.808828453753	8.828157200974175	47.3226028989565	13.814916024626367	1.6018164959777874	4.899132232540294	0.8221431598123358	1.0	3.0	4.0	6.0	6.0	10.309270808559317	0.5698740901195032	0.5860758952713667	1.84405001460912	0.004507362506731056	-1234.8630920348382	-1193.7203802616916	-1938.225356157223	-41.10532280244176
1501000	0.04764432470287616	-4669.8325759123945	-296.8657930476496	-4372.966782864745	9.836301231683157	38.502674628612176	4.601832941608671	5.890771732955641	2.7976521550132283	0.7985996574813069	3.0	1.0	5.0	4.0	7.0	8.779719852582787	0.6742997936496732	0.5794174982967676	1.7462827080535492	0.0036351304550992433	-1234.704390874113	-1195.7379165222442	-1942.5244754683886	-50.644774591066856
1502000	0.16746387064554624	-4658.411320992789	-294.11074570862326	-4364.3005752841655	9.621136156250165	69.65755970728377	6.549482716307226	5.824821421749878	2.662313870297962	0.7158238836177355	2.0	1.0	9.0	2.0	6.0	7.774524531051226	0.6112793928882643	0.5675699038149951	1.8211507032967307	0.0037981481433888658	-1234.502439371189	-1192.5171235958942	-1937.281012317082	-46.984175211182794
1503000	0.40367592599720853	-4656.156497756137	-291.95804806618867	-4364.198449689948	9.236340933853086	99.43994385761893	1.322810591885229	5.502477771187447	1.5196232408035852	0.713216774580153	1.0	1.0	10.0	4.0	4.0	8.170602097524096	0.6678789161156389	0.49553773937350776	1.8365833445108435	0.004486374305139306	-1235.064557384327	-1189.7887232329504	-1939.3451690726702	-43.077970726371426
1504000	0.7621629676511268	-4661.793616656204	-298.8768098006975	-4362.916806855506	10.396337214642646	57.0085552515701	13.7406426031384	4.542947492146737	1.5694793475701607	2.1827047731313876	1.0	4.0	4.0	2.0	9.0	8.77368754688488	0.5897875602288517	0.5594072661958539	1.8508051735752844	0.003937269486675811	-1235.9861761530983	-1189.8041686383006	-1937.1264620641077	-51.46761866085253
1505000	1.095209824979924	-4666.574070900032	-298.83871634956176	-4367.73535455047	8.853931385741635	15.32769254659204	4.889044336720008	3.34625194377878	10.154501793219803	0.971604313459455	8.0	1.0	1.0	2.0	8.0	8.80328330381293	0.5872352821468336	0.5869435067988824	1.8258212110542742	0.0036555108701308526	-1234.4907462737408	-1188.8992058274514	-1944.3454024492783	-51.69932630790052
1506000	0.8762903456151336	-4675.006132374065	-303.16497566619955	-4371.841156707866	11.13977156590961	19.733191277186783	3.7043578455777513	6.982244276771818	14.25984163171498	1.6568130361420812	2.0	2.0	1.0	7.0	8.0	10.604956428958284	0.6190283951505678	0.5653864079641657	1.8155851968852563	0.0041206651808897675	-1236.7921756791336	-1192.7440289140698	-1942.3049521146622	-54.43912998071146
1507000	0.14177068565088824	-4664.8712945299985	-297.7864334759835	-4367.084861054015	9.560558798577526	80.34236340718512	12.307321093744616	4.755194966882842	3.8414789171802273	2.1334932750237305	1.0	6.0	4.0	2.0	7.0	8.204193717318493	0.6036436281448853	0.7020672494592507	1.694289122395854	0.004242353664971828	-1234.2513759091985	-1196.1723084626683	-1936.6611766821482	-49.33260583131112
1508000	1.710405880427861	-4660.689461381567	-295.4024958060218	-4365.286965575545	9.555882856380093	27.666427443867118	21.961471211951967	9.984510724897268	4.728374857169777	0.907195858908409	2.0	1.0	6.0	3.0	8.0	8.734493638612495	0.6259626365523548	0.6517831540901973	1.722254209357438	0.004108501893217209	-1232.6421546944173	-1190.1069371523674	-1942.53787372876	-47.47849536842695
1509000	0.6609410709577115	-4660.733783863265	-298.12377534174846	-4362.610008521517	10.014314274958613	110.84226300871954	8.033789283821529	2.575060256223871	0.7399536756213893	1.5605413160168284	2.0	4.0	4.0	2.0	8.0	10.553417703738855	0.5813931286833276	0.6282614287464102	1.7903454425702523	0.004111858795708424	-1233.8819640191593	-1189.8816887150967	-1938.8463557872608	-50.574904691711595
1510000	0.5316749581672604	-4662.727725126004	-297.4840783376276	-4365.243646788376	9.989812625977978	21.27156439051434	7.074325005208464	7.367191440650579	8.442082718670143	2.1045762811270805	5.0	5.0	1.0	1.0	8.0	8.499386913791954	0.6278840332401447	0.557457991821042	1.8146579749388032	0.004350953089785364	-1231.3118610626332	-1192.3281701065634	-1941.603615619179	-50.114926291728686
1511000	0.8682181541806737	-4659.853437704592	-295.716580160299	-4364.136857544293	10.132928423095915	16.948849983409435	1.8218151793183484	4.156668472144725	4.279926899040096	1.8510750776555154	4.0	4.0	3.0	1.0	8.0	9.248016147176187	0.5853028458764823	0.5746210065698438	1.8400761475536638	0.00427973300554235	-1232.7720651182665	-1191.1758842436539	-1940.1889081823726	-50.24352667792124
1512000	1.3034530590907738	-4661.181440605183	-295.70631070002025	-4365.475129905162	9.218385515347283	46.17448379300446	12.466569516485869	3.616957883211396	7.431884969448819	0.824612632800927	2.0	7.0	2.0	2.0	7.0	9.248016147176187	0.5649796377658772	0.5323538019738427	1.90266656026027	0.004135854259683922	-1234.3052423890397	-1191.3864974186245	-1939.7833900974983	-47.01826366463739
1513000	0.1680929435364269	-4660.54183975557	-289.67267819825605	-4370.869161557314	9.494563044447437	29.987480206201585	10.790385913120593	5.361018363417221	1.3729499026553416	0.5912285876957527	2.0	6.0	4.0	2.0	6.0	8.29600832888161	0.5433368812751351	0.69255891955004	1.7641041991748148	0.0043819612368864065	-1231.3231861931474	-1192.520436664853	-1947.0255386993142	-44.57867559541637
1514000	0.655413763506739	-4668.576958740954	-301.8976273830825	-4366.679331357872	10.260784779407789	27.833488492097633	41.23645468380354	11.502084295413736	1.6783678699102547	1.5540418473206312	3.0	1.0	5.0	3.0	8.0	9.150942467547896	0.5836253217484293	0.6709285003149315	1.745446177936629	0.004003653049208162	-1233.894641656046	-1191.5198039225568	-1941.2648857792694	-53.260794560914135
1515000	0.5352719895174491	-4659.223899030104	-294.41656892433974	-4364.807330105764	10.118071929081287	20.83299193838744	4.5501432880152874	5.22563975776384	0.6731514113125184	1.2718606818917937	5.0	2.0	6.0	1.0	6.0	8.89603347150251	0.6982727647558419	0.49901246059474114	1.8027147746494065	0.004603687578680925	-1236.1601913962488	-1193.8791658847185	-1934.7679728247967	-49.7413313372158
1516000	0.445405330207959	-4666.448333997534	-296.00581423259274	-4370.442519764942	10.52581033346505	37.70129044101925	10.459639596844267	3.103629947074584	1.398425666643419	1.9497150489837425	1.0	8.0	3.0	7.0	1.0	11.202775787712909	0.6079720811914846	0.6413016927394491	1.750726226069056	0.003841171545964214	-1232.6575330842072	-1195.0087793438765	-1942.7762073368572	-49.837353457371705
1517000	0.413594583827984	-4664.256781175837	-295.15162258287114	-4369.105158592966	10.102219136626214	47.91248445611575	10.593528884467734	3.9532063785500675	1.6210974851590112	1.6838412170015444	1.0	8.0	6.0	3.0	2.0	6.9087117083101335	0.6018290155487145	0.42720170460726026	1.970969279844015	0.004280784556605817	-1235.082905740418	-1190.4715862096098	-1943.5506666429383	-48.96065470099802
1518000	0.08487537272852341	-4672.226201471931	-298.33325623086324	-4373.8929452410675	10.041223728871662	63.37938735764051	9.647494629874162	5.224270153240087	2.2691646229170224	1.366521631649713	1.0	11.0	1.0	5.0	2.0	12.23996562054259	0.6102364782853688	0.5846244590078218	1.8051390627067994	0.0040199384609267245	-1237.7372848258378	-1191.717372264992	-1944.4382881502381	-50.80203997951002
1519000	0.22404935925806013	-4668.88512690843	-304.2832911251554	-4364.6018357832745	10.28862644339166	36.52697414465362	20.273919476261813	65.69454597202417	1.9777367668192507	1.6123900728409255	1.0	6.0	2.0	4.0	7.0	9.568069713915255	0.5264035869334108	0.6671608494299293	1.8064355636366498	0.0037039157430830017	-1235.8010321570073	-1190.4473452094835	-1938.353458416784	-52.05318137690339
1520000	0.41997052858211664	-4663.912880382356	-298.89522763218406	-4365.017652750172	9.864465802366414	28.583186852624863	9.010715003707356	9.539200400560079	9.191410421919942	2.5106673439436706	1.0	3.0	2.0	5.0	9.0	7.633078780695369	0.6706900918894564	0.5938336430600488	1.7354762650504847	0.004181424440381001	-1233.5237232261813	-1190.3520118543604	-1941.1419176696297	-50.6159055362959
1521000	0.4746919093703994	-4661.6944312817395	-296.6582605762709	-4365.036170705469	9.54922088096395	15.816072909740797	19.335249921694952	5.659933645458752	4.353405107250308	0.5870129287317039	4.0	2.0	7.0	2.0	5.0	9.014715725348289	0.6518701928570269	0.5347712762444465	1.8133585308985167	0.004137851492099632	-1231.12940575741	-1190.983096965487	-1942.9236679825722	-50.09330486554034
1522000	0.44192508284704424	-4652.472642407549	-289.66945094887024	-4362.803191458679	9.139798522252947	19.066179084477692	5.8788675578177845	3.3338634613430242	1.9733705399282002	0.6123113365226922	2.0	2.0	7.0	3.0	6.0	9.480917235811942	0.6764106900982886	0.5603091171825006	1.7632801927192006	0.004461684022804346	-1235.7910317695948	-1193.2623591083277	-1933.7498005807565	-45.832952533063164
1523000	0.6634714134145208	-4660.991514165425	-293.0383304859925	-4367.953183679432	9.483586273563843	57.31977736886633	27.358402971394476	4.614238775095462	2.421665103585485	1.4897397677517765	1.0	2.0	6.0	6.0	5.0	9.581986408329119	0.6141151541715933	0.5063383244002782	1.8795465214281182	0.004629001115322588	-1233.052024314616	-1192.1952488766199	-1942.705910488196	-44.91406954282561
1524000	0.03928534344383863	-4663.169878945988	-293.55387452176296	-4369.616004424225	9.55473658333245	77.34048521999698	18.52575429998115	5.686147467645385	5.459660905475158	1.1575717071701022	1.0	2.0	6.0	4.0	7.0	8.10282117251802	0.5116727486656166	0.5867982842158861	1.901528967118487	0.004503364773616589	-1238.1969082004716	-1193.7561436552164	-1937.662952568537	-44.433477886614945
1525000	0.8638442302166149	-4655.668873785715	-289.5241153019201	-4366.144758483795	9.487968910125069	46.11262912527414	20.714488276669677	1.5993203389381565	2.063122094667386	0.9365302277402731	2.0	1.0	1.0	7.0	9.0	9.248303048723429	0.7201536937249058	0.5133312018968373	1.766515104378247	0.003995319282159187	-1233.9549149148288	-1193.0542460974054	-1939.1355974715607	-42.883999136598256
1526000	0.59555813270826	-4672.3393303578905	-305.34417165834265	-4366.995158699548	11.202722791744181	303.6873861717276	14.195250668596074	3.9445342990667034	4.849697925433527	3.0617816754033327	1.0	2.0	1.0	9.0	7.0	8.229237251106014	0.6146831667957253	0.6047182958215565	1.780598537382708	0.0038953852224960627	-1238.0313510402361	-1193.1052698677468	-1935.8585377915647	-53.756389182920564
1527000	0.5228761929180177	-4659.480998653322	-293.09678004666694	-4366.384218606655	9.548860511583467	32.46164149431073	4.88588475246435	5.198135185886223	4.849697925433527	0.9421977260611298	4.0	2.0	1.0	6.0	7.0	9.722713810362812	0.661698215312134	0.568873199180308	1.7694285855075478	0.004916591882352248	-1235.4890742748325	-1193.096460141219	-1937.798684190603	-46.44845125402869
1528000	0.4013872088028587	-4661.579268460391	-297.3195610238784	-4364.259707436513	9.490893191638678	63.135400554989964	8.45321860106515	21.40582118905389	2.67102196557612	0.9612532517682197	3.0	1.0	1.0	8.0	7.0	9.70399150575934	0.5697123393198567	0.5994261105122078	1.830861550167925	0.004086385306204835	-1234.1357483207375	-1192.3043456672112	-1937.819613448564	-47.16645841286853
1529000	0.5139583908331415	-4663.4034978596455	-293.3333827784328	-4370.070115081213	9.606255087836013	41.86903110544528	4.092492080499713	7.482138436742999	2.222946424168413	0.5101558159201949	4.0	2.0	6.0	3.0	5.0	8.247168507734932	0.6308942052503022	0.3636225426347578	2.0054832521149297	0.004497665525653046	-1232.6590389930889	-1193.8543981041148	-1943.5566779840087	-46.8228038528308
1530000	0.3358640574362203	-4656.858184231707	-291.61044865324067	-4365.247735578467	8.949979014849486	19.873406247578814	6.256167069395358	5.934424251274279	1.2363156054357776	1.5476469322721946	1.0	5.0	5.0	6.0	3.0	8.535982541467513	0.7455129884916176	0.5893938273344702	1.6650931841739018	0.0045755242318111415	-1233.6792880721061	-1187.0897785632426	-1944.4786689431176	-46.67888633467229
1531000	0.4688874733787314	-4672.711621874374	-300.748360673881	-4371.963261200493	11.519002446037922	11.555574919361499	17.004791841174033	10.234507439099039	1.7592955621888415	1.496034267725454	3.0	2.0	5.0	9.0	1.0	8.614236051304145	0.7099959638814825	0.5711454598368202	1.718858576281687	0.0035908898516710335	-1234.5853654236591	-1195.907932832646	-1941.4699629441889	-54.622240943262085
1532000	0.31669314316488784	-4659.747292964952	-294.40670962721305	-4365.340583337739	9.111441072309749	25.341187733430818	9.20750046621225	8.380189177719233	2.176722370597831	0.4098146320535392	2.0	8.0	4.0	4.0	2.0	8.081292568462572	0.6690175561023061	0.5730405964717172	1.7579418474259665	0.004168402174651513	-1232.2700437442131	-1189.6762230708844	-1943.3943165226417	-48.748570184103
1533000	0.7143434240139301	-4665.083403364088	-294.2688094947704	-4370.814593869317	9.878442097379633	52.392645598251754	10.19968061122894	7.204203867195935	2.402995327057898	0.7178817523585239	2.0	7.0	1.0	8.0	2.0	11.455757162160072	0.7285725465472397	0.5919177207497672	1.6795097327029829	0.0045746866010465195	-1234.4586170989319	-1193.7434223274076	-1942.6125544429774	-46.94724470071783
1534000	0.18552551261344652	-4668.276180686188	-298.79332700628936	-4369.482853679899	9.702262945339617	19.184658089736406	9.713858574388595	19.332577902914007	2.3382947823961846	0.8804070149332844	2.0	5.0	4.0	6.0	3.0	10.302159294510217	0.6393885288172919	0.6069156650236807	1.753695806159017	0.003769883234591807	-1232.77478413336	-1192.2867685603992	-1944.4213009861396	-51.21546697202828
