# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:43 BST 2015 [seed=1430153561778]
state	age(DUCK_GUANGZHOU_20_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
636000	0.6557045457361486	-4664.30601868252	-296.16898607971336	-4368.137032602806	9.824770013643398	63.602243860286016	7.2308567309737395	2.4296690941980197	2.1192145176298696	0.2617787254785064	2.0	10.0	4.0	1.0	3.0	7.714048397763873	0.6284641812934485	0.6138719365716415	1.757663882134915	0.004227816202069426	-1237.2567914999336	-1189.4478524272947	-1941.4323886755778	-50.49952551864706
637000	0.3690154555893317	-4662.974144767062	-295.09722290200597	-4367.876921865056	10.015874897268368	100.83228084660924	7.6268260116100794	2.1303328230884406	0.7499246603266042	1.194239283439181	1.0	11.0	3.0	1.0	4.0	8.118570874193354	0.5405392602027917	0.6429265692562648	1.816534170540949	0.004119338889518349	-1236.5144807647766	-1193.1505240618312	-1938.211917038448	-48.7180138325501
638000	0.2470201654597901	-4665.353098754145	-301.17642632621926	-4364.176672427926	10.338347078158286	48.373406541633805	12.041515435756406	3.430613353872806	1.4996111033403594	1.6980885722035124	3.0	9.0	2.0	2.0	4.0	8.118570874193354	0.6023095619695367	0.5117091747137255	1.8859812633167434	0.0038109792665553927	-1231.437274217069	-1191.1781638351395	-1941.5612343757175	-54.83625120916833
639000	0.1700807483282185	-4661.4238600382505	-295.7123815125331	-4365.711478525717	10.476612415558918	11.748434881364787	6.051938844388664	1.1772449257450823	2.068636978169592	1.9590352277960559	6.0	7.0	3.0	2.0	2.0	9.45958017535742	0.6653475703135855	0.5401882692127027	1.7944641604737173	0.003908953251956825	-1232.8710004789868	-1193.2362020631626	-1939.6042759835675	-52.17510551054686
640000	0.256878012325072	-4658.147261162897	-294.98697951562576	-4363.160281647271	10.18289519444359	17.253862195786198	11.172071787244512	1.1572304956696453	0.6713398348207921	1.1966219278782824	2.0	11.0	5.0	1.0	1.0	8.964052986155888	0.6153908642581145	0.5716313836891294	1.8129777520527617	0.003965643296689805	-1233.5357103039203	-1191.950716518692	-1937.6738548246594	-51.564550276334124
641000	0.097306376966249	-4661.038308159571	-296.36137981010125	-4364.67692834947	10.59742161982721	24.26513531621534	4.8207149761755845	1.858410237301126	1.7148281626659692	1.2852367126136486	2.0	10.0	2.0	2.0	4.0	9.225913419292247	0.6165640602993601	0.5260821042057426	1.8573538354949028	0.003542320979324793	-1231.9845401086277	-1191.5811217318853	-1941.1112665089565	-52.514419610598
642000	0.835768485377069	-4659.603386154286	-295.2774379857632	-4364.325948168524	9.920412486061124	113.75394249334283	3.8235347628500485	1.670614927839841	0.35660538448819334	0.5370675125505201	3.0	8.0	5.0	3.0	1.0	8.793761460459086	0.5992522509385461	0.5433939135665566	1.8573538354949028	0.00385933254368715	-1229.9496915186692	-1192.3794913926076	-1941.9967652572464	-50.36351421169794
643000	0.5823200641361947	-4669.4540068263195	-296.52619291675893	-4372.92781390956	11.820590757097287	35.59104325849845	4.151234823645817	3.601063013379386	2.4532736902083903	2.158524696497412	3.0	6.0	5.0	3.0	3.0	8.343640350165881	0.5295134060114761	0.6068152536293377	1.8636713403591916	0.0032966272751291524	-1236.3063191464917	-1199.143536370799	-1937.4779583922702	-50.854714170101936
644000	0.5679870344426377	-4672.480025252166	-304.1144696370387	-4368.365555615128	10.98541546584991	35.135550583602004	6.601985884784189	20.15823276926835	6.750263402130836	0.7979757525981691	2.0	6.0	5.0	1.0	6.0	11.479497474924871	0.6370930366457322	0.4808028113716799	1.8821041519825934	0.0031968873451380967	-1235.2359470835113	-1195.277147489286	-1937.852461042331	-53.80206872946753
645000	0.9605806997479647	-4672.644335018133	-302.20318168083963	-4370.441153337293	10.708987359476184	332.69281373260577	12.973479763341848	7.056859072599745	2.384617683533571	1.909174321242207	1.0	6.0	3.0	3.0	7.0	10.313372008524306	0.6509707902552317	0.6167890057869547	1.732240203957819	0.003574336884922844	-1234.451838303888	-1193.4310155152716	-1942.5582995181335	-50.88936984106611
646000	0.6488627488553276	-4670.977611435078	-305.4559437479607	-4365.521667687117	10.8141426677817	562.7347723150763	41.416085839553425	5.843117546574448	3.9673411792893165	1.532971928286398	1.0	3.0	9.0	3.0	4.0	9.324747211898009	0.6692942240907755	0.5702691496940675	1.7604366262151627	0.0037953222285542704	-1236.1386736240224	-1193.4979721337245	-1935.88502192937	-52.15206001644867
647000	1.0709471143451343	-4677.790785454493	-304.73979330689247	-4373.0509921476005	12.020176808820802	48.46060226921127	13.962760183581713	8.259861758887533	4.469776915963167	4.441392124592117	1.0	1.0	4.0	4.0	10.0	8.083802155418462	0.5685782674313041	0.5739267578048841	1.8574949747638176	0.0035002698628738595	-1239.4050902074453	-1194.6734335801816	-1938.9724683599734	-55.970295658558115
648000	0.25417522923711244	-4664.73837844245	-303.4712536215659	-4361.267124820884	10.781734574220156	34.24287883642281	15.240633380901068	15.818144757103825	2.752204508678872	2.671939538312563	3.0	1.0	6.0	9.0	1.0	9.823602501582068	0.6666119820496297	0.4808011978755035	1.8525868200748725	0.0032304106538722024	-1232.3420312117266	-1194.3726197310475	-1934.5524738781107	-54.73568026598294
649000	0.10541801162090003	-4666.613142637001	-301.3540265423478	-4365.259116094653	11.070209680731676	38.32951707569555	6.700355885220655	3.892838480223021	5.140300652583792	1.353617628676205	4.0	4.0	4.0	3.0	5.0	7.410024670597759	0.649166957924875	0.6385890562898764	1.7122439857852543	0.003581965926727896	-1234.2723813122957	-1192.6494201339171	-1938.33731464844	-54.56224815466988
650000	0.22707104412373447	-4660.026695891374	-298.30821454169205	-4361.718481349682	11.013442064450986	27.265558652160927	1.381236325947923	1.6600046377007027	6.876345606785503	1.5391813009063895	5.0	1.0	2.0	5.0	7.0	9.929840525712715	0.6563566374262959	0.5374448962719823	1.8061984663017274	0.0035907825090135096	-1230.4238517903602	-1190.3582934797541	-1940.9363360795683	-50.76633919438505
651000	1.087899436118124	-4664.650651647827	-295.0467156052277	-4369.603936042599	11.30596308847295	41.31535213003237	1.7036177307118774	2.071157374068275	3.507422306978818	1.8869728146354958	4.0	2.0	2.0	5.0	7.0	6.5721103841697	0.5612644009051418	0.6798782271692273	1.7588573719256364	0.0031897728178270314	-1233.3597281816435	-1196.3141860412634	-1939.9300218196922	-49.458730556357715
652000	0.0023536062850286754	-4665.612796107724	-300.16307427603704	-4365.4497218316865	11.00774111456555	124.86420655339275	8.681664679135759	6.512678268911532	2.529836471629333	1.9849146539469233	3.0	4.0	3.0	6.0	4.0	10.193959810132663	0.7340587127356054	0.5477646663462086	1.7181766209181915	0.0031029091833235183	-1234.7082558527522	-1188.7526685446344	-1941.9887974342996	-50.97245383089677
653000	0.0023536062850286754	-4668.114086548352	-302.25491279203334	-4365.859173756319	11.19010107367694	81.23304757883477	6.469924730830549	7.180318748823093	0.5344584822288796	0.7851071293695844	4.0	3.0	6.0	2.0	5.0	8.834424646431842	0.589545096371954	0.5361658345982118	1.8742890690298397	0.003103043436550484	-1234.766893207152	-1196.6154745448782	-1934.4768060042886	-55.07823964837079
654000	0.07476793563257633	-4684.002451938763	-311.0793182432197	-4372.923133695544	12.186639206871961	148.30729520284248	73.39226000504799	8.042274221084844	1.841490533638506	4.457266181775318	1.0	2.0	8.0	2.0	7.0	11.170518391828747	0.589545096371954	0.8823320929620545	1.528122810665997	0.003439766729060377	-1233.9330917141535	-1205.8147259023078	-1933.1753160790818	-58.163964005224805
655000	0.0025543452322489557	-4680.967207952164	-310.36956686791154	-4370.597641084252	12.185276956842785	150.5564661035428	26.790263641180857	10.955078166099586	6.651153283231828	3.01364993228018	1.0	7.0	2.0	2.0	8.0	8.890360395032952	0.5534095417315898	0.5060913836472878	1.9404990746211281	0.0030420627898793697	-1228.802697204078	-1193.3735432528038	-1948.4214006273705	-58.67368834918826
656000	0.15349119910160702	-4678.379488787294	-309.2713294921804	-4369.108159295113	11.383523086052382	32.839943072758274	14.810335204154844	37.51635867389582	10.813132766146458	1.3800354245357844	4.0	7.0	1.0	1.0	7.0	9.138261644996362	0.5958699764409977	0.49363885037860006	1.9104911731804082	0.0032303414243668753	-1232.6047169386738	-1191.753801244116	-1944.7496411123236	-57.71623928251662
657000	0.4301964708527004	-4679.830614284481	-307.1876254553745	-4372.642988829107	11.60792686846486	41.48329207499119	38.11054193224997	13.43262050966528	6.747062959425126	2.1223918253575467	1.0	2.0	1.0	8.0	8.0	7.340296369033807	0.5980629858477253	0.615892426216322	1.7860445879359588	0.0032083004102705166	-1235.5693839815585	-1195.5791955090463	-1941.4944093385022	-57.249855533100025
658000	0.19584222724161338	-4678.78019123059	-313.2937363600166	-4365.486454870574	11.928822379225911	177.0209946078536	134.72764454282876	23.530012154904036	7.522159381975141	1.5231418856747385	1.0	2.0	2.0	7.0	8.0	9.376612651817515	0.7017816326138884	0.5693810199984226	1.7288373473876948	0.002628304526990643	-1234.2071386046684	-1192.761983636932	-1938.5173326289732	-58.90718402366284
659000	0.3637962099624098	-4677.820750888534	-308.85129206521276	-4368.9694588233215	12.195111059474048	99.81730165354148	86.04642758186016	2.8200359461605307	4.253584064263064	2.121236018983345	1.0	4.0	1.0	8.0	6.0	7.627086187945124	0.7944093168696378	0.5458240862694853	1.6597665968608828	0.00270877160840454	-1236.7261199922661	-1193.212192238715	-1939.0311465923407	-57.51314489355174
660000	1.3725532465290056	-4674.555990551225	-308.196708021728	-4366.359282529496	12.094375069616083	76.23040327414674	7.385025113639441	19.506920600297995	6.096514408874936	2.890011582186914	1.0	1.0	2.0	10.0	6.0	10.303605399254334	0.5271209155916228	0.5484176593522723	1.9244614250561107	0.0024823132688907997	-1235.3502146781532	-1193.045403801909	-1937.9636640494346	-56.635375872001106
661000	0.7150669756501253	-4673.145857160799	-306.1214327803405	-4367.024424380458	12.732148439645725	89.8015172210938	15.27587003294564	4.223602433624479	7.929690376512306	1.6180219755645122	2.0	5.0	2.0	5.0	6.0	9.289232868855471	0.6599086058656359	0.5006131757202176	1.8394782184141518	0.0027054791521054964	-1237.1731710425554	-1194.2827727688307	-1935.5684805690723	-55.87317447387512
662000	0.292335552485417	-4678.236691491395	-304.0160137666004	-4374.220677724794	11.581287884786633	61.34874625947939	25.76570504827196	4.045954798364115	5.523868489069226	2.462533830361095	3.0	2.0	4.0	6.0	5.0	8.874381039851984	0.579995311360848	0.6547640397913042	1.7652406488478531	0.0024191514520262736	-1235.9886922383332	-1193.7845388893616	-1944.4474465970986	-54.59724931528392
663000	0.0385086820122269	-4676.926088718736	-307.9968525062494	-4368.929236212486	12.73674702266188	360.3670988467255	10.334670513699422	17.500217740108187	2.8463367630335137	1.076276210980738	2.0	3.0	1.0	11.0	3.0	8.874381039851984	0.7442726998308873	0.5972274751821084	1.65849982498701	0.002728869648232365	-1238.2900386879567	-1196.011270222838	-1934.6279273016914	-55.27437660083102
664000	0.15384216820672836	-4681.956912779932	-313.2938462376588	-4368.663066542274	13.588946698231538	84.414204357478	42.73163539331794	15.266303203529473	5.475035228841543	2.3604008521675306	2.0	1.0	5.0	8.0	4.0	6.642331926005208	0.5667571501906795	0.6635952971852934	1.769647552624033	0.0026164308633640273	-1231.026973123054	-1195.4655278909163	-1942.170565528303	-62.43638649342438
665000	0.01157683630847961	-4682.942612863913	-315.70715558049505	-4367.235457283418	13.148621230581437	58.64235279454784	74.27134417723877	14.012635476703936	12.829733126748412	3.4300578996018074	3.0	1.0	2.0	3.0	11.0	7.990962811403271	0.7378920161995235	0.49482997909507426	1.767278004705408	0.0024938256760616024	-1236.5101119324518	-1191.3796544999636	-1939.3456908510027	-63.08985338391083
666000	0.31661720613897515	-4677.527862411219	-309.7085075657442	-4367.819354845475	13.131211257135602	209.3877797764808	30.12905382257997	12.585645326062952	7.766404718307862	1.3986512532064488	1.0	1.0	7.0	4.0	7.0	9.671378199116964	0.7058207814478263	0.7331934424190097	1.5609857761331698	0.0024768645526826367	-1233.2584048744986	-1193.9745756293783	-1940.5863743415973	-57.14580737451574
667000	0.09395152332572243	-4677.8914924733945	-307.09342942206405	-4370.79806305133	13.936644611054836	104.46608383173532	14.200608171167215	3.898167129991516	4.54473309579048	1.3018919314529287	2.0	3.0	5.0	3.0	7.0	9.671378199116964	0.5471720381831663	0.5879864756882438	1.8648414861285958	0.0027781533738650277	-1240.7306380327032	-1195.481554375593	-1934.5858706430342	-57.877496157711626
668000	0.3371873643404024	-4676.335096841101	-307.9653579320434	-4368.369738909058	12.080767318922367	67.44826247041232	21.056787699156057	9.850521008659511	2.74273738806864	1.4607203381379763	1.0	8.0	3.0	6.0	2.0	8.713947180403704	0.6717265290276778	0.5139067912947313	1.8143666796775968	0.002644719565144993	-1234.2497605924862	-1192.0578482364376	-1942.0621300801345	-59.18448593541955
669000	0.2983421232787711	-4676.5111350414445	-310.0259957067849	-4366.48513933466	12.113221938602257	216.64296229999775	11.7685659952632	13.14275478337838	2.3448694663403207	2.2736126052828842	3.0	6.0	4.0	2.0	5.0	8.34570988937458	0.5619955009673303	0.590710502216949	1.8472939968157267	0.0026083135188346277	-1234.4195184042285	-1193.1411747976167	-1938.9244461328144	-58.67658791170585
670000	0.07777737574484622	-4680.207386926977	-311.5958399485494	-4368.611546978427	13.50665662711214	30.65002177804582	12.53475891444012	11.324539850691943	2.8621597908087812	4.379664368983322	5.0	6.0	2.0	1.0	6.0	10.58347037716733	0.5863465860418493	0.56635941714243	1.8472939968157267	0.0026676346257266123	-1229.2656543790945	-1193.3161786325952	-1946.0297139667373	-63.03036617908814
671000	0.8702045221218109	-4678.855264052253	-309.57081286194966	-4369.284451190303	12.826599862526004	25.762642762957743	36.633925169329245	7.403942482336212	1.4513107107924654	3.109626058855005	7.0	1.0	5.0	5.0	2.0	7.827100346160834	0.6629130004222754	0.49236551508778925	1.8447214844899413	0.0026785929603704434	-1231.1936040589853	-1195.4961728936896	-1942.5946742376282	-60.81866979093857
672000	0.33735086456559227	-4676.057805750146	-306.2141562789827	-4369.843649471163	10.864388557306404	15.17396337928119	8.912557357676528	5.103100491663416	2.446921499919216	5.609471777982989	9.0	3.0	1.0	6.0	1.0	8.875349830333905	0.5692075661595216	0.5278122427527592	1.902980191087725	0.0028517877685925253	-1234.8221308145755	-1192.3314022550333	-1942.6901164015546	-59.689176296121786
673000	0.4618190916905469	-4670.965560256408	-305.66380886236334	-4365.301751394045	12.020608003657127	29.063941045661664	22.339360897989774	10.04299213058419	3.054163721611401	1.7134041508766127	5.0	1.0	5.0	6.0	3.0	8.875349830333905	0.6268616883720213	0.5719121238531637	1.8012261877748208	0.0034633664311525523	-1232.8008761361043	-1193.4800423026982	-1939.0208329552422	-57.86998630088039
674000	0.5919463872545965	-4673.1467995662315	-309.5025802635302	-4363.6442193027015	11.914774442078858	172.74843456406623	172.05684688862274	6.068562895950818	8.722883088848516	3.140775694355908	1.0	2.0	6.0	4.0	7.0	8.936701729603485	0.6751558761638468	0.4713230038024006	1.8535211200337587	0.0034932060895089376	-1234.1530012782778	-1193.8526035374502	-1935.6386144869732	-54.80461752055851
675000	0.13013140800621703	-4672.475673977356	-309.94428956932893	-4362.5313844080265	11.84618819977865	427.0445884208761	34.47592052803256	45.495208398169986	5.45053425467465	2.4688771173495083	1.0	1.0	4.0	7.0	7.0	10.467824354502659	0.5467803066959795	0.6642445410382013	1.7889751522658253	0.0032654435631339876	-1233.941112915051	-1193.7687160647913	-1934.821555428184	-54.19699612430137
676000	0.4473361430377505	-4672.447857397552	-308.3269500743098	-4364.120907323242	11.825181460521259	400.4207001286998	34.34700433311586	6.561478895672607	4.323423434732594	0.9442337089257545	1.0	3.0	5.0	6.0	5.0	10.467824354502659	0.6254841516529532	0.5578947303402327	1.8166211180068201	0.003065665126197111	-1234.7576664889925	-1194.0870619454795	-1935.2761788887703	-55.69920299377055
677000	0.3958229654744806	-4671.343078574629	-304.8430030590504	-4366.500075515578	11.478739368382598	60.76980125577418	48.03699746466641	4.462468488799551	3.0503333677736593	2.7383934360963615	1.0	2.0	6.0	1.0	10.0	9.78015782927024	0.5773320327998356	0.4831978997770743	1.9394700674230965	0.003166265033707722	-1235.467987203279	-1194.3658193349554	-1936.6662689773436	-55.14236770328403
678000	0.3958229654744806	-4665.777045287827	-304.29043373649665	-4361.4866115513305	10.996608473494284	71.21884417561596	43.21976198334588	6.893228983047186	3.681211018222027	1.2094923246740978	3.0	2.0	5.0	3.0	7.0	11.443971540477609	0.5773320327998356	0.6619041965072361	1.7607637706929347	0.0032653436744999225	-1232.9271539504925	-1193.6047432555852	-1934.9547143452533	-54.433925001648205
679000	1.1142427639109354	-4668.419055652121	-301.5320317567458	-4366.887023895375	11.214515084694018	15.455693798707271	18.692394013476587	5.899178784500429	4.00348334203578	1.1115961275757982	1.0	4.0	4.0	4.0	7.0	7.189269720074081	0.6091836670855916	0.5381409970023511	1.8526753359120638	0.0032848643211734426	-1233.5876154678504	-1192.382084765074	-1940.917323662451	-55.25356460419769
680000	1.1806454412030432	-4663.54336352543	-301.1244438118721	-4362.418919713558	10.282503400612336	176.87479011873737	33.392886953400264	2.5038836978036114	4.781121925859395	0.7037495519720606	3.0	1.0	3.0	7.0	6.0	7.024278309642852	0.5276480418628655	0.616792929239375	1.8555590288977661	0.003689640796363502	-1232.7732731239896	-1194.629025296181	-1935.0166212933882	-50.25436442323363
