# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:42 BST 2015 [seed=1430153561734]
state	age(DUCK_HONGKONG_Y283_1997)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1258000	7.891580712557829	-4668.468769079524	-297.9720569991273	-4370.496712080396	10.087033519402693	29.601262252284794	20.293547245261852	6.174413208855094	5.8119988102525495	1.5540652089791185	2.0	1.0	6.0	6.0	5.0	10.59497354998397	0.7837939006328927	0.4887139431663227	1.7274921562007803	0.003678282086782171	-1238.4302965865065	-1193.5895450099251	-1938.4768704839648	-49.78838111657293
1259000	7.891580712557829	-4667.819085343833	-304.3985041777511	-4363.420581166081	10.320063726112481	55.06541932083486	18.945170278820303	11.212604185728253	11.748398585086894	1.455424861478596	2.0	2.0	7.0	3.0	6.0	7.788338263809476	0.5923504680173882	0.6000943218919881	1.8075552100906191	0.003634498525176422	-1232.4716782121563	-1191.3619474708566	-1939.586955483068	-54.14045777527169
1260000	7.881022869767463	-4663.71871214558	-298.04599145739473	-4365.672720688185	10.901179753859825	20.760708065056647	9.918490606972435	9.08647664059134	0.6989196491878396	1.0611895472531798	2.0	1.0	10.0	5.0	2.0	7.788338263809476	0.7005693131247691	0.45293447012968413	1.846496216745542	0.0038153981056808094	-1234.0700895805167	-1189.9484518506176	-1941.6541792570506	-52.536646904402836
1261000	7.808960769921336	-4657.886613561376	-289.400198319288	-4368.486415242088	8.756504372866944	53.64540451916246	4.40667877899369	5.489786904731565	0.7922279276297025	1.246755596985412	2.0	4.0	7.0	1.0	6.0	8.728089053060735	0.5985129498401764	0.5480153608355891	1.8534716893242298	0.005006891143323944	-1238.3857734200385	-1191.5712917551484	-1938.5293500669009	-43.011271058528735
1262000	7.913818485860366	-4657.55512379555	-289.48898683643483	-4368.066136959114	8.9610286168214	42.71875401265588	4.138802760551277	2.443866179100133	1.269494280730446	0.7221618276439535	3.0	9.0	1.0	1.0	6.0	10.18278644741966	0.609667427073389	0.6002623461674652	1.7900702267591413	0.004881948046935754	-1236.885039187034	-1194.920217826562	-1936.260879945518	-45.07221548126762
1263000	8.01310259341706	-4650.076298296686	-285.40444698853776	-4364.671851308149	8.658208597285228	14.194001160196352	5.5629985065864105	1.1607852217906265	1.7704903148746223	1.2445500890842678	3.0	8.0	1.0	4.0	4.0	10.18278644741966	0.6434363302170066	0.5639082824735997	1.7926553873093891	0.005068262912921246	-1234.7385447059644	-1193.1235610262431	-1936.8097455759407	-42.25432865306811
1264000	8.01310259341706	-4650.6204714772175	-284.82960217714407	-4365.790869300074	8.513654037538572	26.7849755098988	5.738070491998414	1.8165162934076176	0.9663277786929096	1.3969640115739053	4.0	7.0	2.0	5.0	2.0	7.525116556861985	0.6607917286055078	0.5924652375130213	1.7467430338814662	0.005240181454715568	-1232.7647773379451	-1191.4891038774992	-1941.5369880846292	-41.15896354378255
1265000	7.669222224481089	-4666.506954376693	-296.861792596801	-4369.645161779892	9.82123416532095	74.42750670091914	11.688303154756428	1.8699363352436869	0.8771653161967791	0.8124951708511576	2.0	10.0	2.0	1.0	5.0	9.995165331911046	0.5730517344082139	0.5398328624734675	1.8871154031183137	0.004785974010688709	-1233.188661068834	-1189.5324239984598	-1946.9240767125987	-51.01570903207223
1266000	8.042581717855125	-4659.616828870104	-295.16526989235297	-4364.451558977751	9.745310559401133	14.543286984401188	12.864294716074664	4.519744069788121	2.841372296374251	1.6768669658120328	1.0	7.0	3.0	5.0	4.0	8.653302764599122	0.5601815875060608	0.44150745611353875	1.9983109563803954	0.004581648102082246	-1233.1042196448707	-1193.4588659220271	-1937.8884734108537	-49.83265134335285
1267000	8.042581717855125	-4665.660070866107	-296.535885807723	-4369.124185058384	9.409238972646808	59.48244255124484	5.539305010164344	7.3166477298200805	0.9864554610865004	0.20710137236654785	1.0	8.0	1.0	9.0	1.0	10.91726336346461	0.5840870483281185	0.6283427130661973	1.7875702386056789	0.004719873775125042	-1234.035361343262	-1191.1298318369875	-1943.9589918781344	-50.26853092312593
1268000	8.085760734139894	-4654.406988106413	-286.1824804314532	-4368.2245076749605	8.722317909903456	15.789622384681783	4.240280672448244	1.466331943473027	1.1570781528205492	0.1937052672969528	1.0	10.0	2.0	5.0	2.0	10.309567652860828	0.54442787852875	0.5919131962519499	1.8636589252192943	0.00524643518652011	-1235.9495830929586	-1190.5858232221512	-1941.6891013598504	-44.52803680089677
1269000	8.001190033714485	-4662.118176703877	-289.9717201120992	-4372.146456591778	8.568071886679297	28.500268904393245	9.95422074234153	4.077478432530278	1.9916684212500437	0.9120428055490835	2.0	3.0	5.0	1.0	9.0	8.812425846169539	0.561781658725824	0.6062759364174983	1.831942404856672	0.005138364814194323	-1235.6258900323026	-1191.7225774016204	-1944.797989157855	-44.73949728201892
1270000	8.098895146954293	-4658.237284097104	-288.42736914925536	-4369.8099149478485	8.460004248974302	23.26886964024707	4.803441390650668	4.767757427782254	0.45896890725550177	0.8796032062714036	3.0	3.0	5.0	1.0	8.0	8.812425846169539	0.6776915290432644	0.5439903061614237	1.7783181647953061	0.004245476038086214	-1234.511591141723	-1193.2699209886187	-1942.0284028175063	-44.1342833471794
1271000	8.086971130434938	-4658.645550210174	-291.5943228381217	-4367.051227372052	8.693632868749674	8.865877165151677	2.848100567939413	6.148418740955052	0.7758910206108999	1.259457516040853	10.0	1.0	2.0	3.0	4.0	8.812425846169539	0.6185437225188201	0.5803583986787693	1.801097878802405	0.004571234232843803	-1233.7711525738612	-1191.8989299913023	-1941.381144806889	-47.95667155703125
1272000	7.87630623742281	-4663.705138154684	-295.3405913082305	-4368.364546846454	9.094828040684883	13.221338161923775	30.776183438304987	4.472137011350275	1.448895796743324	0.6734773177706236	9.0	1.0	3.0	5.0	2.0	7.478406390727577	0.7786142524338566	0.494952168887607	1.7264335786785305	0.004559083411787717	-1236.2447349223846	-1190.5384084641082	-1941.5814034599605	-49.34910721211291
1273000	7.87630623742281	-4662.975614724441	-296.2623631341786	-4366.713251590262	9.973265866755046	24.964001695065807	8.828290263412153	9.19151327212737	6.028442450552607	0.609267689038792	2.0	2.0	4.0	4.0	8.0	8.67872432599981	0.5715872523112248	0.5280846311977678	1.900328116491002	0.004274763570863933	-1233.0429470107922	-1190.9632569370353	-1942.7070476424349	-49.063659008832886
1274000	7.613402560697466	-4665.684111392286	-296.51359770069257	-4369.170513691593	10.581678424192507	20.938553622364925	6.445258116662856	7.120169276076121	4.478949801922512	0.9227028359418278	5.0	4.0	1.0	4.0	6.0	7.958746632670464	0.5592826982057819	0.5597578595879411	1.8809594422062716	0.004505163828212255	-1232.2431923519946	-1193.9672755685674	-1942.9600457710308	-50.524375945873054
1275000	7.8342472635878	-4661.2410426504985	-296.73741474684994	-4364.5036279036485	9.64272847873776	27.370845642347145	7.517745304099038	3.1199961387235273	1.7619076767872333	1.26821082740307	5.0	2.0	3.0	4.0	6.0	9.87108093540462	0.6645586445198179	0.5769032257186985	1.7585381297614786	0.004141590719097756	-1231.2074209089399	-1193.8620676665598	-1939.4341393281484	-51.87465519080709
1276000	8.003320471309758	-4655.294909575146	-292.3637072521598	-4362.931202322987	9.241077023815471	64.52882986229089	5.1914567104718286	6.269739164558384	2.4237880653198425	0.41060134227593925	3.0	4.0	2.0	7.0	4.0	9.511619648521494	0.6647320276027958	0.6075317885561694	1.72773618384103	0.004042403475623657	-1232.9805076886844	-1191.2310273022692	-1938.7196673320332	-45.30623391241864
1277000	8.003320471309758	-4658.666200290107	-289.78634210974985	-4368.879858180357	8.506350160184624	33.223210089501215	6.927370751100363	2.753638291538002	3.864176465417903	0.29181412087457675	2.0	5.0	6.0	2.0	5.0	9.511619648521494	0.6230132801127378	0.584696963309329	1.7922897565779283	0.004593266784635116	-1232.7139919691294	-1193.6652922405851	-1942.5005739706419	-43.883841710979304
1278000	7.705126530064957	-4661.42548930569	-292.27596004868184	-4369.149529257008	8.729570882227941	39.72920352539554	13.657684013504374	6.172045003720788	2.7480128331802	0.49347224354607966	1.0	5.0	7.0	1.0	6.0	9.437759182622104	0.5791633035008483	0.679376183128491	1.741460513370656	0.004182097524546277	-1230.9738859749177	-1191.3718817597044	-1946.8037615223857	-45.54285949992582
1279000	7.705126530064957	-4666.869787514847	-298.3621999726257	-4368.507587542222	10.238517432899453	27.173406668045494	4.079697519246368	11.10451172656367	1.0563392564862224	0.3123359308967758	4.0	5.0	4.0	5.0	2.0	8.349652228826626	0.566851008274071	0.5850500250585784	1.8480989666673457	0.003773625955796949	-1233.210510233259	-1193.6085797021844	-1941.6884976067784	-52.24597323583109
1280000	8.011737411976208	-4659.91744356838	-291.9866791591979	-4367.930764409182	8.76154987036224	126.33492108343967	2.6972576619190103	3.07222972566252	1.1359848254056577	0.5089636349066456	4.0	2.0	7.0	5.0	2.0	9.907778084400018	0.5169803068542721	0.5878788841441421	1.8951408090015807	0.003951474521047178	-1234.6063775729358	-1190.041428034547	-1943.282958801699	-45.53667141828421
1281000	7.895586055001145	-4662.343505354002	-293.0102146804912	-4369.333290673511	9.211092554667594	34.18808084123772	5.285043371872775	4.262279053775469	2.657836860475607	1.0339641420788537	3.0	4.0	4.0	7.0	2.0	9.639189849083186	0.6745224746430478	0.5945494306049453	1.7309280947520018	0.004150509335271872	-1232.6055026951612	-1194.0994732345912	-1942.628314743759	-47.356253525571965
1282000	7.895586055001145	-4659.496110426022	-295.91661416235405	-4363.579496263668	10.093053161919972	16.525545905367284	5.515910202506987	4.483362255723578	4.090696889577032	0.4219019602018935	2.0	2.0	9.0	1.0	6.0	7.961013596765106	0.5678114411799644	0.5224281639435151	1.9097603948765152	0.004293721426016219	-1232.995006961604	-1193.0746318102763	-1937.5098574917884	-51.194867913751246
1283000	7.984400654024732	-4666.402579728212	-298.64047757865535	-4367.762102149557	11.283694695198967	12.354563323214995	10.871756009090493	7.255672209306048	0.8895924262354844	1.6501385453472301	5.0	2.0	6.0	1.0	6.0	11.342063388341275	0.7312175431534506	0.6144354179758763	1.6543470388706676	0.0037468501400454595	-1234.0008045725779	-1195.8136926147868	-1937.9476049621924	-53.1495286440871
1284000	8.023903833678256	-4668.881193693288	-299.9581948228873	-4368.922998870401	9.50549845144409	64.40711444642692	18.40003140773619	14.872128454350648	1.1373771195740972	0.9552758196289194	1.0	1.0	9.0	2.0	7.0	11.824781634987303	0.6429690206213529	0.5205405947590327	1.836490384619609	0.0036509029729355834	-1234.6735666465556	-1192.7857647036678	-1941.4636675201773	-51.14815333303754
1285000	8.023903833678256	-4663.23024825997	-297.743954580691	-4365.486293679279	10.93931037410932	38.18414751488589	9.955091293624921	5.180515414285123	1.521443264221493	0.5110632691433872	2.0	2.0	10.0	2.0	4.0	7.568934178168067	0.5774301964729871	0.5827846899500713	1.839785113576936	0.0032024393977013042	-1232.8244676287077	-1190.2093556258637	-1942.4524704247076	-52.40321027743703
1286000	7.634157702596417	-4665.871418266983	-298.969855509705	-4366.901562757278	9.576930085005408	33.82092978305514	9.400770431733893	11.453916190797054	2.6023132431466562	1.923393813611654	3.0	1.0	6.0	7.0	3.0	7.874667570777751	0.6086689888218211	0.52305878651651	1.8682722246616632	0.003322136209415441	-1229.9873131913334	-1190.8379168891247	-1946.07633267682	-51.50734460381767
1287000	8.017127461994816	-4667.628313929046	-302.8276145991879	-4364.800699329859	9.940750744124566	35.000899648329266	37.823759119989035	11.432756165983882	2.417564628336954	5.753970372362615	1.0	2.0	7.0	9.0	1.0	8.66501472271837	0.6386916586342728	0.5059800296335537	1.8553283117321677	0.0034335241845322786	-1230.9365097834768	-1191.269131274764	-1942.595058271618	-52.37244012411315
1288000	8.017127461994816	-4667.043280952695	-301.1541825344885	-4365.889098418206	9.798573715871788	79.67387175404322	11.411471433533528	8.886731978867479	1.9329833158912484	2.487204072828797	3.0	1.0	7.0	7.0	2.0	8.998614765104653	0.6877187913642586	0.519115751695042	1.7931654569406938	0.004319405426519615	-1233.6700746005943	-1189.3138761436583	-1942.905147673954	-52.23826337244407
1289000	7.910146525004173	-4662.545768517222	-295.9716602522999	-4366.574108264922	9.956627713815912	38.45504951961754	14.740348816769133	10.95531272002299	4.124483181316401	1.837925813783927	1.0	2.0	3.0	7.0	7.0	7.290665229022061	0.5409380114315213	0.568926514349512	1.8901354742189616	0.0038914009549521553	-1234.0549434532131	-1195.7866711021823	-1936.7324937095268	-47.977593159174695
1290000	7.752959347779139	-4663.436399399071	-298.93395865761585	-4364.502440741455	10.163743297250177	275.30167101423285	4.383641581292473	10.15638721718912	3.7579119031542008	0.8977988184119302	1.0	1.0	4.0	7.0	7.0	8.253236119042127	0.6171337939835753	0.6130804594669663	1.7697857465494533	0.0037988830408241803	-1233.3540527534144	-1194.8983837255844	-1936.2500042624558	-47.2675425974735
1291000	7.752959347779139	-4662.3723409915965	-296.97736487577595	-4365.39497611582	10.041813235240333	21.974639825543036	12.605153830134077	5.116786461875999	2.7488678777568394	0.6773114033726235	2.0	3.0	2.0	9.0	4.0	8.253236119042127	0.6176640215995811	0.5373224023931857	1.8450135760072282	0.004112523518214862	-1231.9004667462796	-1193.2916297010288	-1940.202879668512	-51.48747774684771
1292000	8.004296425020707	-4667.2483905369545	-299.5122742165268	-4367.736116320428	9.254152929111301	36.51201747994414	12.69185316887337	2.917754095932749	5.60578073936271	0.9660443064627433	4.0	1.0	2.0	10.0	3.0	8.182076474020437	0.5831164596890532	0.590543029231609	1.8263405110793327	0.0038993439763500494	-1234.433301883594	-1193.7702951447031	-1939.5325192921305	-51.94986810445001
1293000	8.004296425020707	-4661.749271543878	-296.9211529190733	-4364.828118624805	10.212222737189984	19.34836117517004	3.4954314681898375	2.753013515989615	1.0734070718414934	2.2488513660208462	6.0	3.0	7.0	2.0	2.0	8.938930574439572	0.7031445364575424	0.4762876034324284	1.8205678601100241	0.00366665250750016	-1235.9336378422508	-1192.391394357053	-1936.5030864255011	-52.75879860748309
1294000	7.846845418555395	-4660.944348686607	-296.7596643006421	-4364.184684385965	10.170647464213095	21.07354787022914	9.151818875539174	1.6482549661179098	2.602020228042359	1.7795404509330315	4.0	7.0	1.0	1.0	7.0	9.355109934355129	0.5224392494191884	0.49689011326390015	1.9806706373169063	0.0036707293018934206	-1234.636214750993	-1190.7549173371017	-1938.79355229787	-51.622297116585635
1295000	8.005044412860226	-4660.70330668432	-296.59980644208963	-4364.1035002422295	9.3451844918861	14.02856727072791	8.318064522554636	4.522891376299131	0.8387014542055351	1.0612420320778986	4.0	2.0	7.0	3.0	4.0	8.941120165095755	0.6117546507972501	0.5786186294781219	1.8096267197246225	0.0038023701251180984	-1233.5219633291567	-1191.414466235446	-1939.1670706776267	-52.82930907027506
1296000	7.975667134356027	-4664.6451785054205	-299.64422624628855	-4365.000952259132	11.898678350450071	28.092039866810758	7.339979286084338	4.936602226191917	3.436682717217484	1.4448528139156038	3.0	1.0	7.0	4.0	5.0	9.0563827948737	0.5355021129243466	0.7711756162489922	1.6933222708266558	0.003296804084439016	-1233.770641361692	-1194.9476497819724	-1936.2826611154671	-53.636323539307845
1297000	7.587269812233085	-4669.632549338205	-305.81349177694733	-4363.819057561257	11.614705006468995	33.617142347397134	7.085522420410963	7.207103211339193	2.770361499564667	5.318081452656413	3.0	6.0	5.0	4.0	2.0	8.932877691295232	0.6092794053639413	0.5786643625006558	1.8120562321353977	0.003271722790716724	-1231.64155082111	-1192.3965101468184	-1939.780996593328	-57.851115275254784
1298000	7.882822089277452	-4668.039007518144	-298.01288918741045	-4370.026118330734	12.105510864917761	31.24146970538671	3.5636301361805733	4.134851955347375	2.982763259176135	1.9162300540259698	2.0	6.0	3.0	6.0	3.0	8.665005261216585	0.5435292515709572	0.4808241391181434	1.9756466093108942	0.003224888236072708	-1236.9416332858852	-1195.0306189993073	-1938.0538660455418	-52.29034806493332
1299000	8.146742496945862	-4669.481145666089	-302.47499730415643	-4367.006148361933	11.452199173341281	21.887838373377214	15.787011556439603	3.40698014443874	1.4894533867389212	1.1067925562820797	1.0	7.0	4.0	7.0	1.0	10.484620637283383	0.5338308203456644	0.4865906157701886	1.9795785638841417	0.0033147439916751003	-1232.818339275115	-1190.986528382679	-1943.2012807041394	-57.19395203400688
1300000	8.146742496945862	-4674.097654083583	-303.68125156945933	-4370.416402514124	11.790549128516664	58.14883256491052	10.38486103409437	3.4417855777404918	5.675390040253873	2.1389854421413075	1.0	8.0	2.0	3.0	6.0	11.346501858036158	0.7189085483583358	0.5329442201252328	1.7481472315164261	0.0033726454622763488	-1234.8166711654178	-1196.8593561164614	-1938.740375232244	-55.01947339621343
1301000	7.911862120272749	-4673.1048917192165	-304.4145484502936	-4368.690343268923	10.638086111894932	16.11743405161817	29.50478345713345	7.928815719948717	1.96034695809198	1.9816384321135014	1.0	5.0	7.0	2.0	5.0	9.564833408318865	0.4850019988287259	0.6328246222431997	1.8821733789280692	0.00310575349057634	-1236.7387477272448	-1195.217145486991	-1936.7344500546874	-56.8525180998809
1302000	7.911862120272749	-4665.04678508402	-297.4471908187829	-4367.599594265237	11.865670757479643	31.29288352722086	5.131714459345869	2.9952714959733497	0.34245103685888656	1.7082610144870807	2.0	4.0	9.0	4.0	1.0	11.009894374843924	0.5653921575908738	0.6081729919032459	1.8264348505058752	0.0029980931852179272	-1239.123345283655	-1194.0446954729491	-1934.4315535086334	-50.39192223626241
