# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:14 BST 2015 [seed=1430153533173]
state	age(CHICKEN_HEBEI_326_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1961000	0.5614968218374734	-4680.041710515563	-305.7806642120093	-4374.2610463035535	10.528340844854684	33.29248446172887	13.783828187759193	17.728668545163657	7.3312819931276225	1.1052493706112974	2.0	3.0	1.0	11.0	3.0	6.757162016073666	0.6606055419500101	0.4704546532591605	1.8689398047908223	0.0031338909190835183	-1234.839841060362	-1193.9101881516947	-1945.511017091497	-56.8455585930349
1962000	0.4486596342111417	-4677.189543787602	-310.74310927847296	-4366.446434509129	10.960470660510945	574.0862971911738	29.01062167033272	12.61872003826497	5.255104408601932	0.785440019794661	1.0	1.0	1.0	13.0	4.0	9.182572033132391	0.6508482676496541	0.5305516312131413	1.8186001011371975	0.003619621793748848	-1234.042345044818	-1194.2407142396464	-1938.1633752246648	-56.94827197883697
1963000	0.3685602248170832	-4669.014960238589	-301.8245470047813	-4367.190413233808	9.864036186688248	21.969122350677402	27.242166908989613	4.451461826473491	5.9758618887135775	3.955688970718624	1.0	2.0	3.0	8.0	6.0	9.182572033132391	0.5171250918675943	0.5833994074188252	1.8994755007135735	0.0036654209963901925	-1233.889316874142	-1195.3616807688352	-1937.93941559083	-53.17590966511475
1964000	0.3685602248170832	-4660.465739848676	-294.01349301570826	-4366.452246832968	9.349868461234328	28.6124256995294	14.838674822215285	20.32209137714345	5.353518476318387	0.8097936456951775	2.0	2.0	1.0	8.0	7.0	10.241493910116551	0.5369757529430753	0.5326048518372917	1.930419395219626	0.004471908434983013	-1234.8816651762004	-1194.2219345848687	-1937.3486470718988	-45.03131237294442
1965000	0.4576728971784724	-4661.443462344767	-294.3218937114544	-4367.121568633313	9.259163723809394	32.795700640305476	10.615186903845375	2.3980172926830234	6.611598522971695	1.312803892141359	1.0	4.0	1.0	7.0	7.0	9.509163293189692	0.6012600598393555	0.5022414597754475	1.8964984803851899	0.004358980760454679	-1231.7945230369544	-1192.7340527519063	-1942.5929928444518	-46.19952848975712
1966000	0.7393373941741104	-4666.138350167493	-295.50564654197484	-4370.632703625518	9.202486363757247	37.135536025591115	9.334752239084487	4.20897894962422	6.961377087514419	1.623664226266346	1.0	2.0	1.0	8.0	8.0	10.476786226733099	0.6092969366692931	0.4292809747094836	1.9614220886212161	0.004538941352407076	-1235.3262223191027	-1191.9134161677252	-1943.3930651386902	-47.4680478184674
1967000	0.7393373941741104	-4661.374665759729	-297.22962472386797	-4364.145041035861	10.530860348234913	20.293878685322365	12.356181150988752	8.08597199514261	7.47465554490964	1.03075704296748	1.0	4.0	1.0	7.0	7.0	8.818811009461651	0.5031297161601335	0.5395611784315933	1.957309105408266	0.003928046244391444	-1231.893066744831	-1193.2939272094945	-1938.9580470815358	-49.8322169002837
1968000	0.5119930076165369	-4657.1411912692765	-294.04686005102377	-4363.094331218253	9.55269239543147	25.628806888580904	8.547268411687126	4.60900678369003	5.648637944996142	0.6827656289538803	3.0	6.0	2.0	2.0	7.0	7.544101184662587	0.5455898645204008	0.6657276390707464	1.7886824964088455	0.0037974088399442027	-1233.3379625287578	-1190.4831626972725	-1939.273205992222	-47.65593471740354
1969000	0.2102913359445983	-4662.017453475393	-295.0510780780743	-4366.966375397319	10.168905463622224	23.28249316410953	11.458724536709115	18.515860758813787	1.7151895531673294	0.5948892729569126	3.0	4.0	3.0	4.0	6.0	8.188397977187417	0.5364269626332802	0.5114251517408889	1.9521478856258236	0.004356427373073203	-1232.3671405061175	-1193.6261245901417	-1940.9731103010597	-47.950039920020075
1970000	0.20799042799833964	-4662.8390640951275	-293.24465080635315	-4369.594413288774	9.4419707847402	24.611185537051707	7.492680655008606	15.011068387150832	1.6929398217483804	0.5335713154689581	3.0	6.0	2.0	4.0	5.0	8.610908915169883	0.6113303804480843	0.48010408706977314	1.9085655324821351	0.004532352687334334	-1234.6846048589916	-1190.4354928519097	-1944.4743155778729	-46.44170165309241
1971000	0.26676740768906393	-4658.223354664175	-289.8850219746129	-4368.338332689562	9.332559002763439	52.05323603031965	2.3832385132653386	1.9240700098935193	1.3858512375234417	1.9363457816449532	3.0	3.0	5.0	3.0	6.0	9.684782995205973	0.651528857454292	0.5488804910578339	1.7995906514878668	0.004182108597379084	-1235.025040317528	-1194.1011623842826	-1939.2121299877513	-44.63159087452494
1972000	0.01019514695078172	-4658.661863997483	-290.87994670697026	-4367.781917290513	9.329422692025638	12.056740556252647	5.962569968162126	4.222030030716911	0.7712972054807037	1.8190541329309367	6.0	1.0	6.0	1.0	6.0	8.87292336149435	0.5578577001257632	0.535334906762078	1.9068073931121519	0.004532449342637133	-1231.8407954379954	-1192.8996130504913	-1943.0415088020266	-46.74929902388118
1973000	0.01019514695078172	-4663.656254554128	-294.59156175455416	-4369.064692799574	9.689539231761941	13.966838759964846	15.732711614257877	8.759092047444286	1.4728509936793592	1.493061531466256	4.0	1.0	6.0	3.0	6.0	10.100077711020138	0.49299931188982804	0.635736021758197	1.871264666351968	0.004621609630521483	-1234.3790989715687	-1191.5619712796881	-1943.123622548317	-48.569052943665774
1974000	0.004669895404889789	-4661.96011454166	-293.1655249200484	-4368.7945896216115	8.232323510129872	20.230941020777212	5.495011677748982	5.305077268201401	4.3179422213871135	1.5029430170711922	1.0	1.0	9.0	2.0	7.0	10.014895659272463	0.6048709741935239	0.5629493223447678	1.8321797034617016	0.004788787664937917	-1234.7598091285133	-1196.3659602008097	-1937.668820292289	-47.35418674123344
1975000	0.004669895404889789	-4660.859764355869	-296.00433165713105	-4364.855432698738	10.161572430950724	154.72746613576834	4.785537723468977	8.555378219087917	2.4845519275204797	0.9080278226389658	1.0	2.0	7.0	4.0	6.0	10.946966522910836	0.5942684057702725	0.5298480049319488	1.8758835892977719	0.004263873909577322	-1232.0390352422244	-1189.3507875368396	-1943.4656099196736	-46.17261516468624
1976000	0.004669895404889789	-4673.318006801053	-302.4941050189743	-4370.823901782079	11.75309287444014	87.32159725263136	9.998889372680017	9.551930611218523	3.388465654662133	0.8527067274764355	1.0	6.0	6.0	5.0	2.0	9.672556555908722	0.6678354770868372	0.631970014521891	1.700194508391265	0.0036486768281725193	-1233.706084136521	-1193.4478187770958	-1943.669998868462	-53.57131599479292
1977000	0.10208267643247829	-4668.52316555836	-298.40928158862766	-4370.113883969732	10.457303693139753	22.486730930925827	7.390034562542403	6.322278743412455	2.537163107316178	3.8832355065483624	3.0	1.0	6.0	7.0	3.0	9.083427178614267	0.5977531483953284	0.4518756500031534	1.9503712016015113	0.004209232896842099	-1237.026133495267	-1191.268991102236	-1941.8187593722298	-51.82720987062658
1978000	0.10208267643247829	-4663.830726582381	-297.7162495320068	-4366.114477050374	9.094541795305144	52.204692278037335	113.68957285699216	4.52050506269314	3.7527437501372654	1.3718047350291254	1.0	3.0	1.0	9.0	6.0	9.941182264142887	0.6889984624854024	0.4616686070062849	1.849332930508306	0.004339325473332336	-1234.4728795809042	-1194.4594656690206	-1937.182131800449	-46.27289221136929
1979000	0.06777058520859858	-4665.16105800833	-297.1454398283907	-4368.015618179939	10.434389309087546	33.323400821539444	26.406598114674654	17.51564049389192	4.829219140417569	1.5846442555152007	1.0	2.0	1.0	9.0	7.0	9.262150835108633	0.6239300204708745	0.6753471417423542	1.7007228377867647	0.004148028359691081	-1235.7379069585702	-1194.6685066068198	-1937.60920461455	-47.8774963288744
1980000	0.5266052519485603	-4669.307244041459	-302.4683617524263	-4366.838882289033	10.801814461027115	98.93210169310977	45.94482649858232	21.312772593609207	3.4731897744254705	1.9426144044458753	1.0	2.0	3.0	5.0	9.0	8.041361720816177	0.6498033696116406	0.5062656602737206	1.8439309701146323	0.0036092789924345335	-1234.4826378300909	-1193.7066342703592	-1938.6496101885825	-51.15400013673907
1981000	0.5228355655264602	-4666.565928379586	-295.9405543771002	-4370.625374002486	9.37328036494026	15.539661941487461	5.504043098018872	6.419996961246307	8.274690176555591	1.0265235397785561	4.0	1.0	6.0	2.0	7.0	11.69881735896941	0.7095874431295239	0.5024757025355965	1.787936854334873	0.0038527318215931528	-1235.1470547614767	-1195.303633589653	-1940.1746856513566	-49.124107130691584
1982000	0.22609753757962983	-4667.766851790166	-301.6407060055683	-4366.126145784598	9.654423941617269	140.80190415562126	26.691571101444634	15.308487975155193	2.1423678429198327	0.5336122907853166	1.0	2.0	7.0	6.0	4.0	7.609481320755813	0.5920329098201322	0.5665588435426061	1.8414082466372554	0.003422032651428358	-1235.413201754626	-1188.7342138991287	-1941.9787301308431	-51.531303534212014
1983000	0.32410378327176237	-4671.329813962725	-301.4977312273532	-4369.832082735372	12.348121810271966	51.24842902414386	11.987749408034324	7.018235142348061	1.723960001244263	2.135639327243234	2.0	1.0	11.0	2.0	4.0	8.640451178466293	0.711752752621438	0.605867746581194	1.6823795007973619	0.0028544515392849696	-1232.4203041645744	-1188.9751222775085	-1948.436656293289	-53.9285723630387
1984000	0.6377057462863764	-4669.038412606003	-304.7153205523683	-4364.323092053634	10.898989657306956	50.44557870882639	29.6602694916416	7.3083242137946405	4.414598291318564	1.5647037930378926	2.0	3.0	7.0	1.0	7.0	8.640451178466293	0.6373833861843665	0.6090442737566815	1.7535723400589458	0.0034679730175325657	-1233.0130297427631	-1191.5907917583822	-1939.719270552489	-55.80197090747708
1985000	0.6377057462863764	-4676.080272680256	-305.35101642775794	-4370.729256252498	11.380136027966078	22.868045222277154	11.622775674916465	6.709112598108574	1.378146924777638	0.8258960894848817	5.0	2.0	5.0	2.0	6.0	8.299093159009631	0.5632770276521636	0.6810961086793673	1.7556268636684629	0.0031633837039448257	-1237.2096932123002	-1195.2024253674451	-1938.3171376727532	-60.14951998367585
1986000	0.25635690951999146	-4669.819711933197	-303.37867047386203	-4366.441041459335	11.839226371818642	84.36526706736228	24.591066090785684	5.06418766327325	5.886278748273763	1.463179269299277	2.0	1.0	8.0	2.0	7.0	9.275770220984068	0.5012389263689139	0.7171956969679154	1.7815653766631645	0.003180360479322642	-1235.3927905630972	-1197.638179276745	-1933.4100716194926	-53.51691479109231
1987000	0.09578199187721609	-4675.690133450247	-303.491519271945	-4372.198614178302	13.367565436946329	28.084406281281158	6.867810489741019	3.2428248593205375	2.0538962422309113	2.087198822674668	2.0	4.0	7.0	3.0	4.0	9.794950980247888	0.5904914517301948	0.6178962796816323	1.7916122685881666	0.003148312351032782	-1236.7114685071133	-1197.600675736435	-1937.8864699347537	-58.09138529899631
1988000	0.09578199187721609	-4673.0300470923	-301.24481160623634	-4371.785235486064	9.975187421053036	31.684160247836843	6.982427195711391	3.150531252495158	7.291788687349433	2.768959065427761	1.0	3.0	5.0	6.0	5.0	8.261738965948803	0.5559852211443512	0.6157073688980498	1.8283074099575922	0.003310259362646257	-1236.4969674889996	-1192.279164959838	-1943.0091030372266	-53.519532511295154
1989000	0.1343247711971978	-4670.529121638079	-304.2469482117176	-4366.282173426362	11.800678147630878	11.740417295035364	8.889009048926031	4.081846736769777	3.113521107237463	1.339220599549722	2.0	7.0	5.0	3.0	3.0	9.951384116113198	0.689567375001644	0.5881413665021379	1.7222912584962111	0.0032860388636826864	-1233.593102309715	-1195.1749589209783	-1937.514112195669	-59.628299513939965
1990000	0.023881129202787857	-4657.827196463904	-298.27947618337384	-4359.5477202805305	10.342000709133702	28.546375671690917	10.335140656401167	5.867827554375451	2.206233694767916	1.884000136660653	4.0	4.0	3.0	5.0	4.0	10.0816358857023	0.6040595787985384	0.4963535154790042	1.8995869057224506	0.003537814148047466	-1232.3037935281945	-1193.1307843968837	-1934.1131423554525	-51.951135680963084
1991000	0.24221356631775467	-4665.842735641735	-296.0993557636896	-4369.743379878046	9.816564216080634	78.50330902358435	5.840178399160456	4.047034781887261	2.0969310057335604	4.53688244371035	2.0	8.0	3.0	6.0	1.0	6.416639030960995	0.6117167304955514	0.5647535628310243	1.823529706673417	0.0038089334779932826	-1234.64778004827	-1196.500111715052	-1938.5954881147231	-47.903369284130385
1992000	0.27998408802225705	-4665.273978246735	-296.64523848859415	-4368.628739758141	10.31499986213017	24.993005091003976	6.552762398825265	1.051801125679894	0.442223814132724	3.530073977619715	1.0	11.0	4.0	3.0	1.0	7.872588148025888	0.6235364737278256	0.47294943906846926	1.903514087203698	0.003786873951773328	-1234.953869735351	-1195.5431656815874	-1938.1317043412025	-47.94600732484296
1993000	0.1558729215510533	-4660.664636699318	-293.667943841875	-4366.996692857443	9.604174843931643	37.55812920726003	6.484950249989211	3.723283533660667	1.4250254087832623	0.8259662813595428	2.0	6.0	3.0	5.0	4.0	7.0012128177130695	0.5905082757065216	0.6667002224613425	1.7427915018321287	0.003922234016505793	-1233.3424704689464	-1193.357793452254	-1940.2964289362426	-48.96413652765244
1994000	0.1558729215510533	-4659.103077859191	-296.68217755919636	-4362.420900299995	10.308319022805346	15.964394268818697	2.9694340780996358	10.374163437446592	2.9034551284488406	1.4767989815239357	4.0	7.0	1.0	4.0	4.0	9.745170504834602	0.5827144043337127	0.6240346401309215	1.7932509555353588	0.003774671136803573	-1235.8251860416972	-1193.8304361126065	-1932.7652781456914	-49.64442112139517
1995000	0.3403807411461842	-4660.482885590373	-295.89177580674186	-4364.5911097836315	9.866122208632204	27.577359320119264	2.4633606557182985	5.435901425366481	17.13226842671691	0.9236776935101007	3.0	2.0	7.0	1.0	7.0	9.34258484931155	0.5621679434855431	0.6007786506614503	1.8370534058529997	0.00414543499516357	-1235.0246159796857	-1193.57751185244	-1935.9889819515056	-45.82754771462069
1996000	0.12472975778987361	-4665.057333502858	-294.88992134460574	-4370.167412158252	9.577198630816001	29.86005078784908	39.86632088761272	7.002323245982472	3.0180843617020883	0.5852259758143007	3.0	1.0	6.0	3.0	7.0	11.162753464904057	0.6412164079983756	0.7020440012022416	1.6567395907993756	0.004065650773679288	-1235.549785856212	-1193.1161762916713	-1941.5014500103687	-46.55372125618612
1997000	0.12472975778987361	-4669.976623384062	-300.102310180856	-4369.874313203206	9.212041323181616	45.09885292181135	16.460222317964288	5.570470425019528	1.4560082495029802	2.733263290740237	2.0	2.0	8.0	2.0	6.0	8.140396121532735	0.552553656024608	0.514045135898983	1.9334012080764018	0.00453295998762673	-1234.2010308082204	-1191.2730130715315	-1944.4002693234545	-52.39311211671018
1998000	0.9446835520259091	-4674.284805632007	-298.32365088553655	-4375.961154746471	10.915722152101047	64.63775134115328	8.434683432976025	2.8632136260197214	4.742391574115027	0.9443637821920109	4.0	1.0	9.0	2.0	4.0	9.758523284032792	0.6778276499129128	0.5802885204349577	1.7418838296521224	0.003907224710040283	-1238.3997633243403	-1199.8347847890334	-1937.7266066330976	-50.383165961362685
1999000	0.20123695151075593	-4654.838053801992	-288.267261831155	-4366.570791970837	8.603770160426572	18.734508756226973	2.823014092825078	3.688503571897629	0.4398955069468122	0.7290518928865147	5.0	3.0	7.0	3.0	2.0	8.00537611576858	0.6638066015447182	0.5885056937172246	1.7476877047380504	0.004584601145190447	-1233.2753941526616	-1193.2209011470593	-1940.0744966711156	-45.312237187318196
2000000	0.10037574745050959	-4668.400210803376	-294.5457400180478	-4373.854470785328	9.216786776645298	37.97729377133818	3.813735606997431	3.8334035897689818	0.5978462055828503	0.7766305433123871	5.0	1.0	7.0	3.0	4.0	6.629996524084705	0.6121567934843629	0.501852506731142	1.8859906997844882	0.003983040147370116	-1234.7849928896064	-1199.059467798694	-1940.0100100970278	-50.39312601579242
2001000	0.10207230388987307	-4664.6081516044305	-293.7921327592609	-4370.816018845169	9.320503759272414	46.69451563061537	8.088172173596982	2.7354431767838943	0.5774850483740852	0.7345421734000768	4.0	7.0	2.0	5.0	2.0	9.349687372529537	0.6250940285444448	0.7014019589576477	1.6735040124979008	0.003831713485757825	-1233.0258706162979	-1191.5482524305382	-1946.2418957983336	-49.0689066244739
2002000	0.6846257496733624	-4664.901074796477	-298.62543379350944	-4366.275641002967	10.428348840708091	17.022622698041626	9.642191914542396	5.511526475353605	1.123633017851114	1.0935257358026145	5.0	5.0	1.0	6.0	3.0	9.349687372529537	0.5098420004559558	0.6786369571576655	1.8115210423863721	0.003461685398055001	-1232.7228628998978	-1192.9649471619184	-1940.5878309411505	-54.05782369866765
2003000	0.14802132532531487	-4667.061477812179	-299.8521038461189	-4367.20937396606	11.634916060429479	15.384581935057428	8.426766973860614	2.9798424998075057	1.7876396124037963	1.4914734022650238	4.0	3.0	4.0	8.0	1.0	6.31734985458796	0.5835397235630744	0.6049392340505468	1.8115210423863721	0.0034253687547746705	-1236.5055437814415	-1195.3833662279267	-1935.320463956692	-56.143789649681004
2004000	0.2666367095247057	-4663.875106515174	-294.8916202513586	-4368.983486263815	9.660683316734367	22.23196407737576	6.490068151835128	7.880715981681729	1.466215874958633	3.4416970429678595	3.0	6.0	4.0	5.0	2.0	8.900457062916047	0.57822301163155	0.5940352906112983	1.8277416977571448	0.00432410071143484	-1236.6286798585925	-1193.4815772442546	-1938.8732291609683	-47.88698702114222
2005000	0.05129258748513582	-4652.5400367839775	-289.44984840990924	-4363.090188374068	10.444651914710768	22.411737097093603	1.8114162878363071	3.6520081613659916	1.7262199734673322	0.9194835640888088	4.0	8.0	1.0	3.0	4.0	9.124571633459732	0.6982132880702295	0.5880039224262585	1.7137827895035052	0.004165660686777667	-1233.703665768972	-1195.885179761476	-1933.5013428436196	-45.223613197238464
