# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:11 BST 2015 [seed=1430153531149]
state	age(GOOSE_HONGKONG_W355_1997)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
504000	7.900132206303649	-4666.23382625191	-300.5441799845987	-4365.689646267311	10.063769795183678	25.78313079545677	16.446949224170584	5.045286073150706	3.237439990972874	1.9952299606238524	2.0	1.0	7.0	9.0	1.0	8.783514459228572	0.6003722146671688	0.5096398156039629	1.889987969728867	0.003737287904467074	-1234.4391123635119	-1190.239083857351	-1941.0114500464485	-53.81734414343275
505000	7.977539849354761	-4670.140488315805	-297.95064523281764	-4372.189843082987	9.720138736525609	52.15143271527041	47.8985632503881	2.8484596015761294	3.9105959155552217	1.3145489046748045	2.0	1.0	2.0	11.0	4.0	7.311953225121225	0.5509322202772862	0.624407733789525	1.8246600459331876	0.003689160736064188	-1237.857668909106	-1193.642335453496	-1940.6898387203853	-48.8278169573024
506000	7.727081124590837	-4666.075006541492	-296.11285345444765	-4369.9621530870445	9.793773650150305	66.82370373482135	16.714509730088324	2.193842442275898	2.983989337398706	2.722742559639947	1.0	3.0	2.0	13.0	1.0	8.02059630570952	0.626281379483007	0.45943270152862303	1.9142859189883692	0.0030435445606651836	-1233.4994269844324	-1197.5432564018752	-1938.9194697007374	-48.0190243433684
507000	7.948030305022949	-4669.276219998918	-302.71907962951	-4366.557140369408	11.651036212815475	55.572624539077694	6.205733038596651	7.606552947706311	5.5874849299862435	0.6621427854444855	2.0	2.0	4.0	8.0	4.0	8.751810972707338	0.5035350347999995	0.5342165908516158	1.962248374348384	0.003708205348288725	-1234.0593402446118	-1192.7360747980097	-1939.7617253267867	-54.49044983764446
508000	7.980048643309724	-4669.24882909745	-302.65621213396605	-4366.592616963484	10.30809818018345	28.979823111647324	8.623926415474262	4.911358382055948	6.659354230119526	2.2110701428795654	3.0	2.0	1.0	9.0	5.0	8.751810972707338	0.6019993776032286	0.5316962468922499	1.8663043755045203	0.003625278850943726	-1233.528689621166	-1192.4581852425179	-1940.6057420998006	-55.29810785551748
509000	7.980048643309724	-4662.5244524287555	-297.25423017448543	-4365.27022225427	10.080441371981774	99.23505123290593	6.166889858994905	7.782837549714534	6.190413790124756	0.8171171440367522	2.0	3.0	2.0	5.0	8.0	8.414306212049041	0.6077183574675151	0.5687262210947941	1.8235554214376894	0.004142233199394021	-1232.2433933359264	-1192.638408355272	-1940.388420563072	-47.7251169088495
510000	7.9177536306948735	-4661.703431846632	-296.89812887516644	-4364.805302971466	9.90885192999404	20.957993303502903	1.5927019361549992	5.249186774439006	5.023450733381227	1.1998714846601712	2.0	1.0	3.0	7.0	7.0	9.693260347089895	0.5569251954634744	0.46677725035916035	1.9762975541773644	0.0041344953556520184	-1233.0708229940833	-1191.9159403295907	-1939.8185396477918	-49.97790663074051
511000	7.993226849449416	-4661.499623080705	-292.8620765363719	-4368.6375465443325	9.47768548387873	21.660914669062375	2.3866121079132006	5.358294715448019	2.3716624279875624	1.367000019563304	2.0	4.0	4.0	8.0	2.0	8.872826065049638	0.6212311703382218	0.520694425070264	1.8580744045915132	0.004352793958023315	-1233.8784333901542	-1190.4580790028263	-1944.3010341513518	-47.483111625317
512000	7.774144944026677	-4663.84083798535	-296.09281845453006	-4367.74801953082	9.236630675888248	39.787634004178045	9.717095448408182	12.028828827609601	1.4068563656021973	1.4427803545017714	4.0	4.0	3.0	6.0	3.0	6.639726679723726	0.6458298886801194	0.5117498791938533	1.8424202321260266	0.003938995106078081	-1232.630966159624	-1191.583036564299	-1943.534016806897	-48.8469556831413
513000	8.034414691095904	-4667.224934412979	-298.0223132868493	-4369.202621126129	10.23056510219778	30.114532824470302	18.546197618780663	3.729093022076303	2.1690866877884813	1.6243371970778626	2.0	3.0	4.0	8.0	3.0	8.22992516239308	0.6126015338107711	0.639028404394117	1.748370061795111	0.0033353229655904803	-1233.6536386470489	-1191.1736171357782	-1944.375365343302	-51.687825714760045
514000	7.973823704534975	-4669.0501229667125	-302.4555783056082	-4366.594544661104	9.82771140886465	685.0049883762259	10.369018456919108	6.969543909430496	2.17671144336282	1.0841441648136267	1.0	5.0	4.0	8.0	2.0	10.09147909544285	0.5551576236305408	0.6254140565388318	1.8194283198306265	0.00432729750950373	-1231.4123855517828	-1192.5861478408933	-1942.596011268428	-50.27066723880049
515000	7.9823930424672955	-4663.140123616595	-294.9523301181779	-4368.187793498417	9.63773637387989	28.832154004872194	7.126966339357717	5.1306240577637015	2.237279043978775	1.116916044456472	1.0	6.0	5.0	3.0	5.0	10.71787344499505	0.5808849638596892	0.7357095353633002	1.6834055007770097	0.00376670930162331	-1235.2469203747403	-1192.2550361127253	-1940.6858370109514	-49.29218180031873
516000	7.9823930424672955	-4656.411569496644	-295.1014457670677	-4361.310123729576	8.988147406965032	36.805225749704384	46.72501198953176	1.7295014182512967	3.1006053041049273	0.8356416457680975	2.0	2.0	2.0	6.0	8.0	9.175498691966105	0.5596149988577963	0.6197069110805941	1.8206780900616089	0.004179615864868014	-1231.2777825522564	-1190.9292905622729	-1939.1030506150469	-46.522591038349994
517000	7.9823930424672955	-4656.666011603521	-293.5122997239881	-4363.153711879533	9.49590232165673	31.387272314198373	5.102138236291617	12.61000807642718	0.891683796528315	0.7000637889421353	4.0	2.0	4.0	6.0	4.0	9.175498691966105	0.5835424646977705	0.5347407035905956	1.8817168317116333	0.004458942391520608	-1232.3277915936899	-1192.5123836659805	-1938.3135366198628	-46.60505759689081
518000	7.9823930424672955	-4658.275602424811	-294.50013268689804	-4363.775469737913	9.780729794279154	17.4447971691263	16.995061724926906	4.224665693728727	3.487769109490531	0.7000637889421353	3.0	1.0	6.0	3.0	7.0	8.812229816014543	0.7523903470263023	0.5334320542348298	1.7141775987388677	0.003876365871220072	-1231.5691986449947	-1191.3824003005575	-1940.8238707923615	-48.57518080951595
519000	7.668840898907064	-4670.0646959663645	-289.9972697321374	-4380.067426234227	8.902181383039787	33.64968449078131	18.80550732280889	3.432576230693498	1.7232100525666367	0.25479208298739847	1.0	3.0	10.0	4.0	2.0	8.152478757673423	0.4455634603015801	0.6583451679912093	1.8960913717072105	0.00406715011679839	-1240.0017355172895	-1194.278931778822	-1945.7867589381158	-44.50551413016454
520000	8.007568114104222	-4658.127101172155	-292.7830757013321	-4365.344025470822	9.317848519627287	93.026252220492	13.464396834590678	4.787290003821039	2.4264074831825875	1.014625853159267	1.0	6.0	4.0	1.0	8.0	8.34325902784452	0.6234117802511118	0.5279193657391267	1.848668854009762	0.004557059264639956	-1235.6241743694604	-1196.1757814253838	-1933.5440696759779	-44.859631124392116
521000	7.961851318136319	-4669.534293642575	-296.6903129955464	-4372.843980647029	9.16700814045211	15.534193469382235	9.838320522391486	5.57172897754835	4.364056902044058	2.720130033433978	1.0	7.0	1.0	3.0	8.0	8.34325902784452	0.5285852407371624	0.4673675838898463	2.0040471753729916	0.004200608690054103	-1237.5611899478874	-1198.3886339220523	-1936.8941567770892	-50.74065441775391
522000	7.961851318136319	-4666.907926463586	-290.9176391306532	-4375.990287332933	8.661954575450789	67.08044862897304	8.749203409915898	2.2538148899626136	3.276701609166326	0.8140198632880539	2.0	3.0	1.0	7.0	7.0	10.96742915203394	0.5454758506830626	0.5885161938698402	1.8660079554470974	0.003647197499211427	-1237.1127219555385	-1194.997097023231	-1943.8804683541632	-43.59368619378595
523000	8.02569245172981	-4663.896412700797	-297.1031063338339	-4366.7933063669625	9.332566236562819	128.45475556491238	28.314130686963072	1.262986251543372	1.0038377701621235	2.8190064838262074	1.0	3.0	1.0	2.0	13.0	7.08951813832705	0.5386095910113933	0.5872509876268704	1.8741394213617364	0.003905576671939852	-1234.9071491527716	-1192.307562675884	-1939.5785945383066	-47.726086483091976
524000	8.02569245172981	-4665.197244178614	-297.350994054132	-4367.846250124482	9.753127919223148	123.98740074043957	6.657882326777089	3.964886840751165	2.233049088532907	3.7466636948385883	1.0	3.0	1.0	4.0	11.0	7.726018075116075	0.6069846530977981	0.6761528132966914	1.7168625336055103	0.0037886157405067657	-1235.2120405522685	-1192.0986673071232	-1940.5355422650905	-48.44063832923467
525000	7.782171034271599	-4667.651973776931	-297.7902947061622	-4369.861679070769	10.793176971498571	18.588729981630944	9.995930130886913	3.376168204525178	3.5787956933279665	3.529069717140006	3.0	1.0	3.0	1.0	12.0	10.05347693945874	0.6458486401240772	0.7036291240427203	1.6505222358332023	0.0035444239108143407	-1233.290674335813	-1195.595608987642	-1940.975395747314	-51.66319204115723
526000	8.051403210654117	-4669.85176845511	-308.3859394850481	-4361.465828970062	10.408123972063773	106.2843288004657	42.28559556976901	6.640578703219511	11.340977140259058	3.8392174207320555	2.0	2.0	1.0	2.0	13.0	7.233970021373362	0.5917827340870522	0.5794538595617552	1.8287634063511924	0.0038054225840107483	-1231.806974750112	-1189.5325023113094	-1940.1263519086403	-56.14908793823695
527000	8.051403210654117	-4676.007299319213	-310.33589261582347	-4365.67140670339	10.984378373247676	85.52851009902193	34.58909636319735	24.720804759267327	6.472747963040299	4.233431039902076	1.0	5.0	1.0	3.0	10.0	10.493260696160169	0.6230776828059982	0.4618740207134584	1.915048296480543	0.0038073975306059404	-1234.2050984205262	-1191.9891222345213	-1939.4771860483424	-58.17517754613137
528000	7.940729040940371	-4672.870549668462	-304.7097409255403	-4368.160808742922	10.07470956780894	275.0536614077426	16.209283102888648	18.49601684681251	3.5459923707836776	1.825319670354587	1.0	6.0	2.0	4.0	7.0	7.002124784438324	0.5970387528108605	0.4943220423389665	1.908639204850173	0.0035550826740620572	-1236.3565174295823	-1189.6822300619804	-1942.12206125136	-52.39564887173267
529000	7.981919199001654	-4666.360151027513	-301.99313685088873	-4364.367014176624	11.00792820619062	66.6264458968531	17.062823487432695	4.488328908987311	10.495321206589125	1.727021540054937	2.0	1.0	2.0	7.0	8.0	7.184185696254916	0.6665827879813374	0.44741369483521276	1.88600351718345	0.003312450405215415	-1231.6803633347417	-1192.4869463991874	-1940.199704442695	-51.653176169548175
530000	7.981919199001654	-4678.318971917007	-305.4344121820953	-4372.884559734912	11.481311264193366	26.297266225210763	39.60072126350548	3.8470820394778316	4.48743385658873	1.3552785974469044	3.0	3.0	2.0	7.0	5.0	14.191495054394682	0.6405545952581271	0.563294162252767	1.7961512424891062	0.0038739138600849183	-1235.3022606023542	-1193.4169159901298	-1944.1653831424283	-56.38538492409971
531000	7.836558782217642	-4669.458123778436	-301.0671270547929	-4368.390996723643	11.432448304233164	80.41535060746632	2.4000075320947083	3.86275539550235	6.285414468900973	2.190609993037169	4.0	3.0	1.0	6.0	6.0	9.417673283660994	0.5541362980461325	0.5240542347373631	1.9218094672165045	0.003778283648192512	-1233.3003852481095	-1192.4346987918896	-1942.6559126836446	-52.1115066558096
532000	7.7713633520591845	-4660.931382352247	-298.8372643926356	-4362.094117959611	10.515181194408386	17.684660649816287	2.9235090291532844	8.402981676628833	6.2815698656193035	1.3030779874851923	4.0	2.0	3.0	4.0	7.0	7.770277098413781	0.5680674714813361	0.6056747046270365	1.8262578238916278	0.0036274149404752595	-1234.141298723051	-1193.435646189274	-1934.517173047286	-51.749484991117676
533000	8.025385433738283	-4662.940320735053	-296.68655561390716	-4366.253765121146	9.966968067912005	40.47141971387891	6.3240634879467	5.9225210495016745	2.6982229347034257	1.1371334106024522	4.0	2.0	5.0	2.0	7.0	11.407928359912573	0.5321730884441908	0.556504381539321	1.9113225300164884	0.0037274053549074893	-1230.9871262781007	-1191.9630463796386	-1943.3035924634064	-50.007037695363
534000	8.026464148391662	-4660.096306201693	-294.90961308782653	-4365.186693113867	9.558000499350479	37.049721139164376	5.364303922373697	4.816007226383667	0.48190371234136037	1.0594219761937433	5.0	8.0	1.0	1.0	5.0	9.719397302481823	0.5416590995704157	0.46584600509988405	1.9924948953297004	0.0036600308372948184	-1233.3287521668517	-1195.651339546947	-1936.2066014000675	-49.28971012546543
535000	7.903740535035707	-4662.4047471836275	-297.78742191544006	-4364.617325268187	11.034815537377293	19.965372552022995	7.982105456166826	5.839413296489607	3.0976524286268234	1.2514828497295214	4.0	7.0	1.0	1.0	7.0	8.682846807551035	0.6624053202391736	0.5421172575120278	1.7954774222487986	0.0031766353312350525	-1232.5383221820364	-1194.9012525878068	-1937.1777504983438	-52.341243445940236
536000	7.983463745478087	-4660.030106514452	-291.4202351029476	-4368.609871411504	9.746006756125057	51.559667203110116	7.858314663164087	2.4567385893509015	1.1514718210525843	0.7558966125278617	1.0	8.0	5.0	4.0	2.0	11.26845259619133	0.6913770961137913	0.5882112643077716	1.720411639578437	0.003820939760665532	-1233.349306385208	-1189.574882632374	-1945.6856823939222	-46.16258966706265
537000	8.054951303279399	-4662.534646067143	-296.1473801139065	-4366.387265953236	10.561604538792038	38.73943324781789	9.521489144763876	2.294609504658403	1.8047123835997303	2.080559536135116	3.0	6.0	5.0	4.0	2.0	11.993231399736981	0.6624627928770052	0.6272260200804214	1.7103111870425731	0.0034476025244849534	-1230.5302857867434	-1191.6110745681735	-1944.2459055983188	-49.99017242186433
538000	8.147145034199886	-4675.378123661408	-301.8498992874105	-4373.528224373998	10.438144599031666	54.82940386281416	4.852707820864208	5.388484056649896	3.8198801019122923	1.9932918903404286	4.0	5.0	4.0	2.0	5.0	11.993231399736981	0.4984206856612578	0.6350299852587342	1.8665493290800075	0.003357019721932386	-1234.635042884464	-1198.236754599755	-1940.656426889779	-54.06494354006293
539000	8.221311028077796	-4663.458299997586	-299.4532492091719	-4364.005050788414	10.84748017991371	32.816828617560894	6.304609455888457	5.153391794506905	8.079610980878028	2.541781503826763	3.0	2.0	5.0	2.0	8.0	8.976573436485006	0.5441580936350647	0.6766968408205755	1.779145065544359	0.003371784855046065	-1233.7158706286345	-1189.2552998140363	-1941.0338803457435	-51.55602715553
540000	7.736665420752377	-4665.49698579223	-304.5510942869838	-4360.9458915052455	11.243577295449015	122.86102521991182	29.17055297738857	6.772690771127747	6.2280927735481715	2.501793288435576	2.0	2.0	1.0	6.0	9.0	7.906184474854967	0.6168769643066383	0.603977970149002	1.779145065544359	0.0033105337348019437	-1233.81292330206	-1193.329847523386	-1933.8031206797996	-53.6968167660614
541000	7.984599673205441	-4668.714707906557	-303.16941749764896	-4365.545290408908	10.68575650477047	134.11354757481692	9.012312734394277	5.246616384893796	5.091737120227778	1.7870050161993676	1.0	9.0	2.0	2.0	6.0	9.214514908894985	0.6711671178948405	0.5714063632389677	1.7574265188661913	0.0033386313145384737	-1232.6877080816917	-1193.0322302917211	-1939.8253520354951	-53.43815850344823
542000	7.806609178364111	-4676.132947208944	-308.52992955398406	-4367.603017654959	12.505733039403001	120.45615950565417	15.777983753294984	15.441749213485394	15.519141617401951	1.4479524037735854	1.0	3.0	3.0	6.0	7.0	9.853363190068844	0.5761574644827935	0.5503741136647928	1.8734684218524131	0.0029278240189532425	-1232.5974401594558	-1193.4872178701166	-1941.5183596253864	-55.955283243075876
543000	8.037223907776674	-4672.795361110943	-304.7710054679862	-4368.024355642957	10.18230030233211	45.093583635335264	90.12070489556329	8.826726906503398	2.6364770985040713	1.607879108854051	1.0	2.0	4.0	7.0	6.0	11.357485115422557	0.5845740362373364	0.5299682356261486	1.8854577281365146	0.0035468821623109597	-1234.3559187537528	-1195.2420755437151	-1938.4263613454884	-53.811740491224654
544000	7.983889272196995	-4669.017218678764	-297.10757034557537	-4371.909648333189	9.630093857355918	139.75179413960566	14.67901553930897	3.0751444404694537	2.0634363196975953	0.6493953683992607	2.0	2.0	7.0	2.0	7.0	7.779440398307971	0.6549177419609241	0.46446407564265846	1.8806181823964172	0.004260376290566247	-1233.7215879655073	-1193.7423428919515	-1944.4457174757297	-49.08344814326694
545000	7.88599020299206	-4666.6381737522315	-298.58909146383814	-4368.049082288393	9.320152328786753	26.840657271672	41.918558213278715	2.294295355139596	2.5754606948458156	1.3282723460223633	3.0	3.0	6.0	1.0	7.0	10.487700262890082	0.574203706029037	0.4865046362846766	1.9392916576862862	0.0037477708065182954	-1234.5230413197103	-1196.051750722872	-1937.474290245811	-50.63358091835148
546000	7.970111018252212	-4665.9643693362195	-291.4106604836932	-4374.553708852526	8.759370869988503	25.67302345348784	4.641389194959321	1.9529209252547475	0.8301924952097594	1.2797052119952377	3.0	7.0	7.0	1.0	2.0	10.950967976313537	0.7742741544656659	0.4897755685175736	1.7359502770167603	0.0042092626275513495	-1236.3298705852874	-1194.626725041069	-1943.59711322617	-47.681489885238584
547000	7.970111018252212	-4656.937659556693	-293.7473112988889	-4363.190348257804	10.143519099904523	27.37110407330337	9.009545166010493	0.9082671709214735	0.831986581969112	1.1476001658735848	5.0	8.0	4.0	2.0	1.0	12.020360962821801	0.5286932888819929	0.624567083049504	1.846739628068503	0.004081418907436132	-1233.4415798324005	-1193.3107114900163	-1936.4380569353866	-49.73975647021534
548000	8.056920189739262	-4652.046047763827	-286.39978100719964	-4365.6462667566275	9.481111939314886	20.387656663533722	2.687844602941644	1.1113996205337267	0.24544472706490364	0.5698854328395717	5.0	10.0	3.0	1.0	1.0	11.02949106789765	0.6016105500258998	0.6730472594659053	1.7253421905081947	0.0042013906539924255	-1234.0347749187315	-1193.9284619523628	-1937.6830298855332	-44.933144326111226
549000	7.972631641722263	-4659.89251011494	-288.81014180079893	-4371.082368314141	9.22884539188123	26.11627373177404	5.5110901390587985	2.389829734115203	0.8429795947049582	0.6205558871588519	4.0	8.0	2.0	2.0	4.0	9.386286160594207	0.5686902991785654	0.5713202426996312	1.8599894581218033	0.0044170997336049084	-1236.563686598503	-1194.1512889867886	-1940.3673927288496	-45.64655001094739
550000	7.801710964622222	-4662.055525756564	-292.6386861682735	-4369.416839588291	9.54517414732887	31.32138045106897	9.174419820241656	2.3434268176704234	0.8396777269731254	0.42427150145708714	1.0	11.0	2.0	1.0	5.0	10.041151253534268	0.6635770893868131	0.5892592687527995	1.7471636418603869	0.004233067251831967	-1234.0823761852932	-1195.9971834694124	-1939.3372799335848	-48.87965308409531
551000	7.998237478354799	-4660.474780965575	-289.7499461378782	-4370.724834827696	9.510310729188873	27.613612389476106	10.761734059420332	2.5385001573313057	0.720426494717288	0.3898596739944112	1.0	8.0	5.0	3.0	3.0	6.982145214748959	0.5080493821777257	0.7397450996278488	1.7522055181944252	0.005080388961014644	-1233.3891067418483	-1198.7476070380033	-1938.5881210478444	-46.48124565844472
552000	7.998237478354799	-4660.628590899661	-287.6001375508462	-4373.028453348815	8.655759752285059	92.38898322348423	7.325143828098691	1.7380808748504775	2.3002219817229035	0.5788903482882222	1.0	9.0	1.0	5.0	4.0	8.52299750190976	0.7920501373819787	0.5131637152877551	1.694786147330266	0.004598646183873477	-1235.7517551378128	-1193.6057628158323	-1943.6709353951699	-40.878089289459275
553000	7.976400364905472	-4655.227986333396	-290.1345903592913	-4365.093395974105	9.698104513842496	19.14283198301278	9.033562251851828	5.993130332005064	1.78305089602153	0.807681640759618	2.0	3.0	5.0	7.0	3.0	8.12261943981377	0.6646106914565254	0.545110162155411	1.7902791463880634	0.004282716523828188	-1236.2579780515273	-1191.940344430585	-1936.895073491993	-45.421859562807875
