# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:43 BST 2015 [seed=1430153561777]
state	age(CK_HK_WF157_2003)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
2650000	3.016180508618689	-4665.474874301868	-292.2643854415711	-4373.210488860297	9.166088781013668	40.13041062756217	10.428596154011414	1.7267676063845947	0.826722272038287	0.8217516970003877	3.0	8.0	5.0	3.0	1.0	9.837701078823848	0.680035078891022	0.5154930973489451	1.8044718237600306	0.004058260297859582	-1234.146179098334	-1190.214259764288	-1948.8500499976756	-47.73666479801118
2651000	2.5336030160253884	-4655.1515483076555	-292.5186210903063	-4362.632927217349	9.949768086112968	25.003602453755658	8.523806153061638	1.6548505322967086	0.6988681947616433	1.3220319654322277	5.0	6.0	5.0	2.0	2.0	8.564752172817919	0.6137079434693258	0.5364854427935842	1.8498066137370877	0.0036776025133253235	-1231.2342063804008	-1191.5715374034476	-1939.8271834335003	-48.53709787413779
2652000	2.6776147371100545	-4656.461613902978	-289.2642797781798	-4367.197334124798	9.52170326021757	27.88102444293155	8.98702596924551	1.6466821354592063	0.29350384399545576	0.342309326064947	4.0	5.0	7.0	2.0	2.0	8.44313693600393	0.6446849714072214	0.502814247223232	1.8525007813695442	0.004187444659802102	-1233.007848772631	-1190.6948392828403	-1943.4946460693263	-46.897755168486164
2653000	1.7056850065561413	-4660.6309975171	-295.8364988844347	-4364.794498632665	10.33261399427615	24.61297695830818	6.297440352126383	4.374628991740047	0.7558484917600732	1.1504412786809777	6.0	5.0	4.0	4.0	1.0	7.640037537929011	0.5829966539841646	0.5741790374150817	1.8428243086007512	0.0034383982661020233	-1234.5875771516617	-1192.0211531734585	-1938.1857683075448	-51.456629673228356
2654000	2.8099129847447664	-4657.327239209005	-294.5618800135059	-4362.765359195499	9.945061313163988	16.777853654245455	7.919300692527456	3.0341049695522995	1.4082891479023016	2.7425697535490636	3.0	7.0	3.0	5.0	2.0	8.75752581328741	0.5758966774570324	0.5448306734218052	1.8792726491211595	0.004120568431239779	-1232.1309466904922	-1190.667477465476	-1939.9669350395302	-49.70500470928391
2655000	2.3774942787235096	-4663.507997678604	-292.31570054230156	-4371.192297136302	9.644356878265494	30.466589098144055	3.7192992627492134	0.34702446816909177	1.11096396068498	0.516703469612279	5.0	8.0	2.0	4.0	1.0	9.91546447312012	0.6930474022042561	0.5598098209625902	1.7471427768331511	0.0042224013211393	-1237.1037465479292	-1195.7279120372266	-1938.3606385511466	-48.6875550722441
2656000	3.0000184630566036	-4659.635504738396	-291.22774466810677	-4368.407760070289	9.555696877526014	33.75824202918062	3.573676293312201	3.6205985034851427	1.8810304714432573	2.1789806085394647	4.0	2.0	5.0	7.0	2.0	7.792306425739798	0.6379226300173726	0.5598098209625902	1.8022675490200344	0.00413576773024329	-1234.4968422039653	-1192.684904369579	-1941.2260134967446	-45.88867146793942
2657000	2.2190311783736156	-4686.038808105126	-311.29410612384487	-4374.744701981281	11.540331952529487	51.82620863329427	49.143237707721504	2.2729714708315165	5.482741552513364	2.1200040213288185	3.0	3.0	5.0	6.0	3.0	9.408977001768063	0.6904370270050741	0.5984119706651845	1.7111510023297385	0.0032068030307394464	-1239.2121773310378	-1197.5119088902911	-1938.020615759952	-60.68740906268262
2658000	3.4934061822125417	-4665.527037656387	-301.9389440988317	-4363.588093557555	10.857366267564835	39.04076289228795	20.43144464466175	7.003145232060588	1.6394355107943284	1.6678504840758932	4.0	1.0	8.0	6.0	1.0	8.332503651557497	0.5821518405250226	0.5266938861460482	1.8911542733289264	0.003098158393734319	-1234.2619044816206	-1190.9277599487077	-1938.3984291272268	-54.65574040087444
2659000	2.0470017680487373	-4668.196189626652	-304.09973863642733	-4364.096450990225	11.318493559504967	71.6367977163314	49.12633483275614	7.392700819522232	4.056668289165647	2.225623518494051	2.0	2.0	5.0	4.0	7.0	8.783966742974258	0.5594254771837126	0.5254369234577669	1.9151375993585176	0.00296294256660304	-1232.035312640605	-1193.8648694805718	-1938.1962688690485	-53.896207041383654
2660000	2.0470017680487373	-4666.148687465119	-302.22247489760247	-4363.926212567517	11.864023103841117	84.55830062354039	44.586816816017915	6.551137388693509	3.250742406448139	1.5884270906956819	2.0	3.0	1.0	7.0	7.0	8.783966742974258	0.6359708642998474	0.6098643331499852	1.7541648025501644	0.002897198669484263	-1234.4081040710143	-1194.5686330915973	-1934.949475404905	-52.40112838265636
2661000	3.511881121071049	-4667.973452498259	-305.1194186600996	-4362.854033838159	11.51782395241382	25.440969801336283	12.469635302227468	9.85337765368899	13.526972954070503	2.1007496863785624	1.0	1.0	1.0	8.0	9.0	8.783966742974258	0.6048224711993057	0.4494273742721019	1.9457501545285893	0.002940217600683355	-1231.8065348024236	-1193.5747797961383	-1937.4727192395967	-55.99100658955379
2662000	1.2808391023619488	-4668.901763155061	-306.0169681572194	-4362.884794997842	11.810814724783658	28.758250761204597	12.90311064268344	13.09924899583006	6.6071860385904495	3.235973754037326	2.0	1.0	4.0	4.0	9.0	8.314772580487155	0.6069672970320196	0.5756434440704291	1.8173892588975484	0.0032219289961504397	-1233.0119069248947	-1192.504808099469	-1937.3680799734782	-57.446358503345714
2663000	2.25723773396136	-4670.112161339871	-307.64329009313104	-4362.46887124674	12.494194522161672	34.175175708255864	16.7313494994056	8.512500135641112	7.1984648337131105	2.923005852736796	2.0	2.0	4.0	8.0	4.0	9.582028090573646	0.5662268388661812	0.6377272886647789	1.796045872469037	0.0028990709967676143	-1233.137998424011	-1193.2820066008278	-1936.0488662219007	-58.8791590178078
2664000	3.2830202462265037	-4671.504732232156	-305.07046489528165	-4366.434267336875	12.45329917151696	177.74419127572722	13.430815364214522	4.765976199250164	3.9175869841774125	1.8718923354048826	1.0	2.0	2.0	12.0	3.0	9.161447292333307	0.6675657758845832	0.5980004268745761	1.7344337972408377	0.003085032385925683	-1234.2134860336707	-1193.912430552694	-1938.3083507505098	-54.98150606290114
2665000	3.2513615483496636	-4668.722129430168	-302.46910664259786	-4366.25302278757	12.415807580072311	23.46141926138565	4.138855459160577	5.936130706792731	4.4010196998885105	1.7825522885358625	4.0	3.0	3.0	7.0	3.0	10.124744546206966	0.6462650734382183	0.5124497182928552	1.8412852082689235	0.0029004237964879004	-1234.1443219007067	-1193.079839090106	-1939.028861796758	-56.14450456479211
2666000	3.4233588443792176	-4664.3812743494955	-300.2728338069255	-4364.10844054257	10.832916157464789	17.769748088856534	3.7518669027388367	3.2329690583046404	2.970109879112639	2.966611063668666	3.0	5.0	4.0	6.0	2.0	7.2025780346519594	0.6010170584424762	0.6117450798805213	1.7872378616769995	0.0034817749354259025	-1234.9256073675417	-1192.6808186857504	-1936.5020144892783	-55.710286969579364
2667000	3.2849283280919925	-4672.251083513982	-302.3302485304301	-4369.920834983552	10.615898842565763	41.949352531228996	15.11522281201778	8.368820918863493	3.196329132949654	1.6983507902723867	2.0	3.0	8.0	3.0	4.0	10.737483558865867	0.5764514108976033	0.6411983954212047	1.782350193681189	0.0033395862438487453	-1236.1219437893992	-1193.514863274331	-1940.2840279198215	-54.39558777232895
2668000	3.2296361379246576	-4663.446845456336	-296.9294323763966	-4366.517413079939	10.92188986199565	28.091639431227815	9.247605883748497	5.341280390985895	0.9822859607897668	1.5865779627590415	2.0	3.0	10.0	4.0	1.0	10.612683656290482	0.5330422313452486	0.5252749749800047	1.9416827936747434	0.003173823601748066	-1235.3960099785681	-1195.2145649195863	-1935.9068381817845	-51.05009840282841
2669000	2.1379546732229713	-4664.524638451784	-301.79587235768213	-4362.728766094102	11.04987705003784	91.36081744189066	22.728845593888934	5.646103833524752	1.1795299004055577	0.4276566893709222	2.0	3.0	8.0	6.0	1.0	9.751063842250996	0.5424342357189557	0.5041731419336687	1.9533926223473723	0.003489943700892025	-1234.3541097676587	-1194.668201799632	-1933.7064545268115	-54.1419684730967
2670000	1.8260396236723064	-4664.73382291844	-300.9542959239199	-4363.77952699452	10.61732033608595	28.01213153442817	4.652795871141788	11.931142065641835	8.308375147731319	2.8969108945327453	1.0	1.0	3.0	8.0	7.0	8.11762072066517	0.5341831107140889	0.5397421991121926	1.9260746901737151	0.003502604774644668	-1231.8206188594725	-1189.5560421819757	-1942.4028659530713	-52.02716132701341
2671000	3.3523599656583496	-4675.251472672885	-305.81664814281964	-4369.434824530065	10.925301012763349	64.37009053390489	3.6082428313530635	9.573141311988064	6.046083857908662	2.5330023178174805	4.0	4.0	4.0	6.0	2.0	11.226744432227852	0.5328892023449796	0.6212133042910114	1.8458974933640055	0.0035393190249652113	-1237.8268198695982	-1195.1677440875178	-1936.440260572949	-55.70924636185418
2672000	2.5071499378578297	-4676.997185815994	-306.4814925912308	-4370.515693224764	9.93246147576119	104.96682342786823	14.423092957221861	10.512549185546417	1.1061994721485024	2.0828646490677794	2.0	11.0	1.0	3.0	3.0	8.758041527589784	0.6251282882541789	0.7329491779728553	1.6419225337729624	0.003947012967084978	-1237.4879141857828	-1193.8767539591156	-1939.1510250798656	-56.76898822705104
2673000	1.5984249471105398	-4667.905883440936	-303.24570637799286	-4364.660177062943	11.12062660066184	119.95986915394361	9.9815132310499	4.540270553139321	4.785463278122106	1.5310106554254652	1.0	9.0	1.0	2.0	7.0	10.537155228130436	0.6937031052775793	0.596754670764825	1.7095422239575924	0.00331199550403434	-1233.6102152754804	-1190.2472050218826	-1940.8027567655802	-53.766662293585334
2674000	2.524868831111995	-4663.352682481824	-298.1684706496509	-4365.184211832173	12.155259945851451	58.585391834038404	7.610802321413407	2.876031143038567	0.9824919001463027	2.236868495460749	1.0	9.0	1.0	1.0	8.0	8.331465182753362	0.6004261895688473	0.5817041954073434	1.817869615023806	0.0027035697839503207	-1232.7405117752103	-1192.111254899544	-1940.332445157418	-51.45449348277761
2675000	2.5469700908642743	-4669.6255540603115	-298.67065971459033	-4370.954894345721	11.664660422232508	145.25338923335778	7.83815708437106	6.6225179206532525	1.621801348082115	0.8169916341895634	1.0	9.0	3.0	4.0	3.0	8.313879547438203	0.654084979803253	0.5312049661129211	1.8147100540838228	0.0031833607587110208	-1234.2239380878243	-1192.9528215577725	-1943.778134700125	-50.25673062714283
2676000	1.1793648571603454	-4666.720800649944	-296.3329841833983	-4370.387816466546	10.772100590103266	47.86835801520143	6.6853664795093675	5.107034283528096	0.5947307778771413	1.3012679119048756	4.0	4.0	5.0	4.0	3.0	9.936392664314605	0.5751656623487513	0.5345817424182457	1.890252595233	0.003071124658674454	-1236.5517119884144	-1195.3984487341434	-1938.4376557439884	-49.822445947547095
2677000	2.119232126981652	-4667.601191583151	-301.1644645613352	-4366.436727021816	11.778442990950339	23.20421757245012	5.352904694136616	6.68249218034751	10.116419922382438	1.3574000818483216	5.0	4.0	3.0	2.0	6.0	9.051394634762527	0.5409551008157611	0.6163816847657392	1.842663214418497	0.003473519869909931	-1236.1123797675139	-1196.395204811433	-1933.9291424428693	-53.395958003770815
2678000	2.7716873955376897	-4672.954445538171	-301.7742850894392	-4371.180160448732	10.885808506132765	74.02829713872447	7.944643679449817	7.529901376559148	4.933280918552508	1.7428190438205182	2.0	6.0	3.0	2.0	7.0	9.153833224840412	0.590874119601218	0.5398552571082155	1.8692706232905636	0.003328710888771666	-1238.0127475556542	-1194.337261627209	-1938.8301512658682	-52.941772427538176
2679000	1.9479044611933385	-4663.342098432163	-295.7889528015542	-4367.553145630609	9.908308334021216	23.446880366356627	7.296018149903869	4.920965166733414	1.6511410083130367	2.1453291000025603	3.0	2.0	8.0	4.0	3.0	9.781770892453872	0.7536026467389307	0.6353390984875131	1.6110582547735532	0.0037776571747495692	-1235.4447139374051	-1191.5572766830494	-1940.5511550101542	-50.23767020911618
2680000	2.24447543506158	-4667.295607483564	-298.8947700063457	-4368.400837477218	9.998199095910053	45.39394185206968	7.4958517366560145	3.506184767022834	0.9276594143108162	2.8133802286578473	3.0	6.0	5.0	5.0	1.0	9.92560481559455	0.6509720503747751	0.5459658161610019	1.8030621334642203	0.004382695309262481	-1237.0674031166757	-1197.3368126902985	-1933.9966216702444	-51.58636828039317
2681000	1.5617585537819971	-4669.42812050051	-299.1868295469254	-4370.241290953584	11.425365046815887	78.12915622767773	1.8539841304103013	3.1293421341558507	1.1793836292911841	1.3911318930448826	4.0	6.0	4.0	4.0	2.0	10.317005077491917	0.4951389278517275	0.7099533229792966	1.794907749168973	0.0033455851730775327	-1235.3770703693538	-1200.7485695777602	-1934.11565100647	-52.686596914821045
2682000	0.9916263848935927	-4666.073082213143	-300.2416002736413	-4365.831481939502	11.039889668871549	62.94308973803144	9.00467733065832	3.0306510209729387	1.6411401914900776	2.1997336008562054	2.0	7.0	3.0	5.0	3.0	9.168664782567358	0.6434878142429015	0.5618770263287676	1.7946351594283283	0.0033077389854702516	-1234.9904462811342	-1190.1436372096873	-1940.6973984486806	-53.3194166207663
2683000	1.6595943371297643	-4671.418332438771	-302.74216556302576	-4368.676166875745	11.43525579414731	20.894918521656034	7.9428235959460665	10.768756256286947	3.0794622581624815	2.023451077419866	3.0	10.0	1.0	4.0	2.0	9.273586263866427	0.6116569861233636	0.5396530752566111	1.8486899386200228	0.0032643322124905555	-1234.4488478345108	-1196.4184578210672	-1937.808861220167	-55.92484303349731
2684000	2.19422406234073	-4658.058164347327	-293.82017027978674	-4364.23799406754	9.175561578377307	15.447586525003976	9.926132470639317	3.302990188827044	0.577148492435106	0.4350086368941943	2.0	9.0	2.0	4.0	3.0	9.942284048580982	0.6116569861233636	0.5489055322522255	1.8394374816244086	0.003679865300287143	-1232.1646491961214	-1189.607452420862	-1942.4658924505566	-50.94583409890461
2685000	1.902453725019087	-4666.450275753866	-298.483859186067	-4367.966416567799	11.090005518411783	23.858386139895885	6.436434187804851	3.0370895278758865	2.013316267167917	0.47987898904132653	3.0	6.0	4.0	3.0	4.0	9.942284048580982	0.5497932047082925	0.6106925329889643	1.8395142623027412	0.003419874539463722	-1233.6022074821808	-1193.3181262422197	-1941.0460828433982	-54.26872607732774
2686000	0.6071733164398756	-4673.7330163678835	-300.73384672890086	-4372.9991696389825	10.195347605036629	33.226556362706134	12.336932928918088	3.231591756192461	2.659550691758714	2.075312897173468	5.0	1.0	7.0	1.0	6.0	8.963336188573814	0.5119125507849082	0.6767873742507186	1.811300074964371	0.003105832291243492	-1236.0779975089088	-1192.0903884715	-1944.8307836585734	-54.3752153474682
2687000	2.11499807476035	-4665.558878998425	-298.5863927296938	-4366.972486268731	11.10099791951186	35.95178495727702	4.638662116474244	8.369788393411508	1.84891046914237	0.8976294082812077	5.0	2.0	5.0	5.0	3.0	10.491140997579647	0.5711339812386984	0.5882252848791929	1.8406407338821065	0.003368305037913731	-1232.511293002583	-1193.6785961877604	-1940.782597078387	-51.89957125765238
2688000	2.3973850009793125	-4657.485514737614	-293.9597352415143	-4363.5257794961	10.41432382885964	24.45005481262385	13.0410048092525	5.785372015803611	0.6025686284420843	0.4967469019567203	4.0	5.0	4.0	6.0	1.0	9.219752352910735	0.5096483990256511	0.6670329424988954	1.8233186584754513	0.0038450318011844275	-1231.6572267362963	-1193.1946315780228	-1938.6739211817805	-49.364196630879924
2689000	2.0807960963073766	-4661.439752905948	-296.33805767717763	-4365.10169522877	9.978175964337185	14.900474646033455	12.176893304011637	7.128778166488279	0.6172596774971266	0.2924563941387195	6.0	4.0	3.0	6.0	1.0	7.298124223806042	0.6933233540682276	0.5500375548977815	1.7566390910339884	0.0038723497504382777	-1232.0970755444303	-1191.0044054094374	-1942.000214274903	-52.74489530731127
2690000	1.5569124592654493	-4651.272173129288	-290.6211156805539	-4360.651057448734	9.500979066608478	9.809471185806977	3.0522851532206925	1.7053332137566728	1.0217392596848767	1.2023671013782609	9.0	3.0	2.0	5.0	1.0	8.440980458964964	0.5414267417395026	0.5719484978032814	1.8866247604572135	0.004357115917270076	-1233.1722021596813	-1192.103374156317	-1935.375481132735	-49.3458616415298
2691000	1.8381501659224986	-4661.435076478641	-292.39825304647763	-4369.036823432164	9.113568016725667	15.650383363907732	17.30061977060326	1.1641712311233972	0.585679072827741	1.1821576843730566	9.0	2.0	2.0	4.0	3.0	10.72755152313858	0.6473369049896619	0.5580301519695123	1.7946329430408232	0.0047330708041775655	-1233.5342188650159	-1192.8557794488036	-1942.6468251183449	-48.10390849663683
2692000	1.927559141904685	-4657.022036842229	-288.4704904672269	-4368.551546375002	8.470714874100054	14.678401543679371	2.3908526542721913	4.002722482401479	1.2873791953171068	0.31030080313398367	5.0	2.0	4.0	6.0	3.0	6.385099988618087	0.5628618057238887	0.5647719232303581	1.8723662710457507	0.005408918507496587	-1235.2428393773878	-1191.7761181323176	-1941.5325888652958	-46.074303223848915
2693000	1.4980313709882358	-4658.3777517159615	-288.26209271114953	-4370.115659004812	8.415546560086149	25.546415808190165	13.194731515727659	5.746887325990084	2.2972140661768106	0.33476295565392944	3.0	4.0	2.0	8.0	3.0	10.498043803690322	0.5006438356285741	0.7639785266934467	1.735377637677977	0.004855346794461449	-1236.681442339937	-1196.6520445913243	-1936.782172073551	-42.51372542001953
2694000	1.5173676171235826	-4655.913793526931	-292.44892802020024	-4363.46486550673	8.955414894539452	42.58665616878993	60.89304195567441	4.681166651289928	1.955258213506966	0.7471394899930993	4.0	1.0	5.0	6.0	4.0	7.035254712201857	0.6342931868320246	0.583525393569887	1.782181419598086	0.00480035684349045	-1231.4429869360747	-1192.3277276321833	-1939.6941509384726	-44.10667293977613
